comments,star
比1 治愈好多 但是男主一家一代比一代惨,5
又好笑又感动 对于养狗的人来说真是没法看这类片子 哭了好几次,5
这种片就是这样不咸不淡的呗,3
一般般,2
这片子可别再拍续集了,3
转世8次了吧,2
也挺感动的 是第一部的延续 ,4
真替那些其他主人不值 明明全心全意养着它 却一心想着 前世 的主人 真的好扭曲的感情观 还有的地方非要煽情 就看得人想吐 ,2
狗老大,4
有的电影 没必要拍续集 真没必要,3
没有第一部好看了 而且两个人的爱情戏份真的很狗血   强行让他俩在一起   看的都有点火大 还是小时候那段比较好 ,3
对几个主要角色的塑造甚至比不上一条狗 全片乏善可陈 甚至第一部的催泪在续作也看不到一丝影子 PS 下辈子投胎不要做这家人的狗了 去找隔壁John Wick吧 ,3
第二部用狗子轮回串起一部家庭狗血剧 好在年轻的男女主CP讨人喜爱 看的也挺开心 其他看点 CSI里的Catherine 蚁人里的小甜甜女孩 ,3
相对于第一部逊色不少 贝利搜索主人的功能过于强大 ,3
强烈diss某些知名的排在前面的影评 什么叫贝利真惨赶紧摆脱这个家吧 呵呵呵呵呵呵 真想知道你们所说的一个好的家是什么 反正看1的时候还好看2反而是泪流满面的看完的 ,5
伊森和贝利总有别样的默契 再次遇见也能认出对方 无论它是茉莉还是麦克斯 剧情比较普通 但是狗狗对主人的忠诚是真挚感人的 ,3
whatever 我就是喜欢,4
烂片的续集不是烂片就奇怪了 逻辑感人,2
刚从无以为家出来 感觉它的做作无以为加 外国版迪丽热巴 真的好像 就连的感觉也像 我怀疑这片子是中国特供吧  里面的矛盾全都是硬加的感觉 ,2
暖哭啦,5
  ,4
贝利 茉莉 大狗 麦克斯 守护CJ  结尾伊森离世 贝利也结束轮回 伊森和贝利在麦田里相伴玩耍 催泪 ,4
2 5星 最后贝利和主人重逢在了天堂 没有比这更完美的结局了   ,3
狗狗都有奥斯卡般的演技 ,4
这系列两部电影 最主要的Ethen和Boss dog 其他的只能算分支 只有回归到他们两者 这部电影才算完满 而这部续集 除了结尾 其他的可谓是俗套地续写 ,3
竟然出了2 对1的印象不错 果断下下来看了 虽然情节编排上有点囧 为了发生这件事而发生了    之类 甚至很牵强很幼稚 但还是抵挡不了这狗死一次我哭一次 掩面  反正对于喜欢猫猫狗狗题材的人来说 这种片就是看不够 ,3
第一个系列每集都把我弄哭,5
喜欢女主突然一瞬间意识到自己的爱 那一瞬间最美 ,3
这是多少次的轮回啊,3
20190530 对狗狗好一点 ,3
虽然不算狗尾续貂之作 但是这种情节也太让人有点匪夷所思了点 ,3
一条狗的几世轮回诠释什么叫 忠诚  青梅竹马终成眷属的爱情也很是美好 ,3
几次泪目 狗狗对人类无条件的信任 伊森对狗狗也是一样 即使老得走不动了 也相信守护在孙女身边的狗就是bossdog贝利 我好想可乐 ,5
伊森和贝利 结局很喜欢呀 他狗狗和他永远在一起啦 故事没有第一部的震撼和好玩  ε    ,3
女主有点丑的出戏   ,4
这家人太废狗了,3
既然电影里狗狗对主人的爱 我曾见证过 那么电影中的亲情和爱情也应该是存在的吧 ,4
原来这就是刘宪华  邻家乖男  ,3
虽然都在意料之中 但还是被狗狗萌到 ,4
看电影过程我一直在思考 对于第一个主人 狗是很忠诚很靠谱了 那对于中间的其他主人来说呢 他们又算什么呢 ,3
挺治愈的,3
贝利你跟着这家人真是受苦了,2
重生的大狗说他住在一个满是零食的屋里 太幸福了  ,4
狗记性很好,4
认出刘宪华确实比较震惊 而刘宪华竟然演的还不错 本片主要接着第一部 讲了第一部主角孙女和狗狗的故事 没事儿翻看演员资料 孙女竟然跟片中的妈妈年纪就差了五岁 嘿 还真是神奇 ,3
剧情蛮好哭的,4
一点都不好哭也不好看 还有最后一段   我的使命是保护人类 给我一种很奇怪的感觉 这自私得有点明目张胆了吧 还感动 怪不得有舔狗这个词呢  ,2
剧情感觉跟第一部比没有那么有感觉 总体来说也还可以吧 最后伊森走的时候 我差点哭了 然后CJ压了下狗狗的头 狗狗翻了个白眼 一下就破涕为笑了 最后贝利跑去找伊森的结局还是很感动 搬家后的小女孩CJ演技感觉很真实 和店主一起的大狗也很搞笑 CJ的妈妈演得也很真实 最后我试着回想伊森年轻的样子 但是怎么都想不起来了   ,4
悲伤电影之后的一部小天使治愈片,4
2 5 大华演技就emmmm一般 这部感觉没有第一部走心 叙事有些单薄  ,3
第一部的完美延续 这大概是唯一让我不反感转世设定的故事了 我爱狗狗 ,4
如果我是便利店老板 我会很伤心,2
依然是温情故事路线 让人笑着笑着就哭了 ,4
我带了一打餐巾纸去电影院 结果一张都没有用到,3
刘宪华居然演得挺好,3
就是那种简单 又一定可以稳定给你走进电影院时期待得到的情绪的电影 流流眼泪 周一又可以去上班了 ,3
第一部的情感冲击比较大 第二部的细节处理更细腻 比如某个瞬间 突然击中你的熟悉感 你应该也会选择去相信 那是在轮回里一直想着你的狗狗的坚持与爱 Ps 看到了可爱的男孩子哭的一面 好喜欢他 190526看过,3
不如第一部 不过 也还不错  ,3
看哭了 我也想被一条狗宠爱一辈子 太爱了 我还是喜欢狗多一些 ,4
只有最后的相识部分好看啊  但是整个片子逻辑都好对不起贝利啊,3
因为自己也养宠物 所以依旧哭成狗 ,4
为毛不喝孟婆汤 ,2
看完了很想养狗,4
