comments,star
楚巴卡树懒和大猩猩搬监视器笑死我了哈哈哈哈哈哈 整体就是看个好玩轻松了 夹杂的一点点爱情戏还挺自然 动物园类型落脚到环保显而易见 虽然还是觉得放归大自然是最好的选择 北极熊有些泪目,3
爆笑,4
蛮好笑的 但结尾非要搞个跟大势力恶人做斗争就太强行了,3
讽刺,3
这次幼稚了 看这个纯是被预告片吸引的 那么 失望也是必然的吧 ,3
很好看啊  前边太搞笑了  哈哈哈,5
创意不错 其实喜剧包袱挺多的 不过整体看下来没啥特别的,3
没看进去 不入槽,2
还挺好玩的,3
有些笑点 还是挺逗的 ,3
谁会想到动物园里的动物居然是假的呢,3
哈哈哈哈可把我笑死了 故事很套路但笑点根本不生硬 扮演动物太精彩了 哈哈哈哈想想都好笑,3
"一如既往的黑上层阶级开头主角对示威抗议的人视而不见 而最后自己动物园的员工却成了抗议的人人们总理解不了动物 而当他们穿上动物外壳 尝试着待在动物园内当成被观赏的动物 那种孤独 压抑 疲倦似乎有了一点感同身受男主最后如愿进入律所 可似乎也成了被关在动物园的动物peace and love 人与自然和谐相处欺骗女孩子感情的渣男往往也毫无底线 品性下作有把柄才能治住别人 靠感情 靠契约都不靠谱 尤其当你处于下层的时候 靠自己最靠谱",4
有趣 结尾也不是那么落俗套 ,4
故事有点扯 不过树懒和猩猩真的很像啊 猩猩把监控拿走了哈哈哈哈哈哈,4
谁说好看来着,2
假装动物那里笑死个人 ,4
动物外形做的好逼真哦,3
这么棒的点子怎么刚被想到 ,4
很久没看过这么好笑的电影了 笑懵我了 文戏确实不太行 可以说相当不行,4
7分吧 前半段真的是让人笑的肚子疼 好久没有这么傻笑了ahhhh,4
拯救类故事 结构老套 有点扯,3
脑洞那么有趣 着眼点却那么庸俗  ,2
北极熊一掌下去人是会成肉酱的吧 ,3
我真的不喜欢姜素拉 ,1
其实我觉得蛮不错的呀 有笑点 也挺温情的 看完更觉得应该好好保护动物 ,4
漫画笑死人 但不知道为什么电影版竟然没放进去 跟漫画比起来 只能说非常一般了 但是如果没看过漫画 倒也有一些乐趣 ,3
中规中矩的喜剧片 出彩的地方不多  扮演 的部分是高光 承载了一切笑点   OF bros,3
太好笑了啊哈哈哈哈哈哈哈,5
不错 3 5,3
中规中矩,3
前面还是非常好笑的 有几个地方没把我笑死 比如大猩猩去便利店然后把监控拿走了 哈哈哈哈哈哈笑到头掉 别的也没啥好说的 很套路 主题就是环保和爱吧 不过放在今年这个全球都面临各种灾难的时候 还挺适合的 ,3
大猩猩抢走监控器的桥段总算把我逗乐了 ,3
太虚 比起之前类似的极限任务 逃生 有档次上的差距 ,2
看前知后的电影要拍的好很难 但是这个假动物园的概念其实挺好的 可是又没有拍出笑点  人物设定不好煽情的地方甚至无法让人感动  ,3
无聊不有趣 没有好好挖人与动物之间相处的模式 打工人与资本家的矛盾也只是推动剧情的工具 人扮动物这么荒诞的事居然真的是为了博观众一乐而已,3
看完想去动物园 生态动物园确实很难实现 但关在笼子里的人动物真的不快乐 ,5
蛮好玩的 但结局也太草率了吧,3
为了看这个电影专门下载了南瓜电影 比较搞笑的电影 不过也看出来很多企业经营真的很难,3
剧本和表演还是在开场15分钟 不招人讨厌 设置足够的动力 角色讨喜就成功了一大半 后面在意料之中 也可以说是满足观众的期待 商业电影大概就是这样,3
有一点很有趣就是 人们爱看的并不是动物本身 而是动物做出一些与人相似的行为 ,4
人类的对大自然的破坏和贪婪 2020开始付出了代价  ,4
人假扮动物的创意很新颖 但是总体没有波澜 乏味,2
头套天然萌 萌点都在深深的凝望里了,3
老套是老套了点 还算好笑吧,3
本来以为是老剧 没想到是2020新剧 挺有意思的 尤其猩猩偷监控那部分 乐死了 主演是1988里那个中彩票的哥哥,4
人装扮成动物 供人观看 也是挺荒诞的 不仅坐监狱 被人围观 被东西砸 难怪黑鼻子会躁郁 好在最后有一个温情的ending PS 可口可乐存在感十足,3
一直在期待园长和兽医能来段热恋 ,3
动物头真的很像 当中有笑点 整体偏慢,3
装动物还说的过去 骗公司盗材料 竟然不判刑 假,2
哈哈哈 一本正经的胡说八道 Ps 难得主角都是认识的且喜欢的,3
笑点不错 不过很稀少 心酸的动物们 ,3
拥有成熟制作流水线的弊端就是 套路 ,3
设定挺新奇 开始很搞笑 后面落入俗,3
可口可乐给了多少钱 我百事可乐给十倍 ,2
谁说大猩猩不能抢监视器,2
为了看可爱的北极熊而来 并没有让我失望,5
虽然整体很俗套 但娱乐性很好 变装假扮动物那段笑点密集 想必观众都会因此觉得这波不亏 另外 我挺喜欢动物长久在动物园会被异化的点 无论在院内怎么悉心照料和提供上好环境 对于动物而言也许都只是困在不自由的囚笼而已 或许它们并不会意识到  拯救之道终归是要合理地安排它们回归自然 回归野性  ps 为啥韩国喜剧片里上流社会的人物常会在某种情境中变得无比弱智 讽刺韩国通识教育缺失 ,3
动物园职员们竭尽全力去留住的却只是财阀的买卖资本,4
7分 男主听伟大的,4
后面太平淡,3
正峰欧巴,5
抖音爬来 剧情比较奇幻 大概韩国老百姓眼睛都比较瞎 智商都比较低  钱也好糊弄把,3
我喜欢 ,5
放到20年前也是俗的不能再俗的剧本 笑料都不逗 另外男主这形象也能当主演 只有一点值得肯定 骗子就得判刑 ,2
 7 5         因经营不善 资不抵债濒临倒闭的动物园 落魄潦倒 唯唯诺诺 生活不尽人意的实习律师 人类拯救动物园 也拯救内心人类内心的空虚         善待动物 善待他人 善待自己         剧情设定有创意 假扮的动物萌萌哒 节奏轻快 幽默搞笑中不乏温情感动 ,4
一般般,2
中规中矩 没有突出假扮动物的笑点,3
开头挺好 结尾崩掉 所以为什么要有动物园这种东西呢 ,3
只用利用动物吸引人那一段还有点意思 剧本最终的走向很奇怪 莫名其妙的感觉 感觉主题不明确 ,2
精华都在预告片里了,3
哈哈哈哈哈哈哈预告片预定爆笑 动物装无敌可爱 猩猩砸便利店那幕莫名像一个外国广告 熊猫人偶装闯入办公室砸电脑 正峰欧巴是不是瘦了,4
除了笑点其余的剧情都很无聊 特别是最后那场人熊大战 ,2
前半段笑点还算不错了 后半段反抗部分拍的太简单的有点儿不像韩国电影 ,3
最新的秘密,4
咋想的呢哈哈哈哈哈 韩国真是啥玩意都得拍成2小时 ,3
和爸妈一起看的 他们看得很开心我比较无语 ,3
影片制作规模太小 动物园连职员都精简到4个了 不过人扮成动物真的蛮有趣的 一直到结尾 主题都没升华出来 过于平淡 ,2
因为正峰欧巴才看的 ,2
可口可乐打钱 ,2
有几个地方还是能会心一笑 不过全篇一般吧,3
动物园部分还好,3
动物园里人扮动物这个点本来可以做的更有趣 可惜拍出来很平庸 笑点少 情感漂浮 大猩猩去超市发飙抢走监控录像这里好笑 真北极熊手撕假北极熊这里逼真 但是关于动物与人 爱护动物 动物园里的动物其实是在监牢里被囚禁的等主题 韩国电影可以做的更深刻 更犀利 ,3
威秀看的 好笑 ,5
不知所云,1
三星半吧 中规中矩 剧本可以 故事圆满 韩国此类影片都做的不错,4
前半段还算有意思 看到后面几本看不下去了快进模式 不过就是个逗乐 不能深究 推敲你就输了 别认真,3
保护动物 人人有责 好笑的部分都剪到预告片里了 ,3
喝可乐的北极熊,4
这么扯的剧情也是有笑点的 看乐了,3
笑点不足 故事三俗,3
还可以吧 正峰欧巴瘦了是真滴 姜素拉好久不见了,3
搞笑轻松 在动物园那一幕幕回想起来还是好笑 能猜到的结局 人类还是喜欢看到动物做出些和人类相同的行为 才有戏剧感 ,4
nah,2
 动物园先生  秘密动物园  最近韩国动物园怎么了 为什么一直拍动物园题材的电影 问题是都很一般 推荐以前看过的捷克的电影  动物园长的夫人  这部电影真的好看 ,2
围绕动物园展开的情感喜剧类电影 我觉得漏洞就是这么寂寥的动物园竟然就凭借着一个北极熊喝可乐就赚翻了 而且还拍成了视频上传到网络竟然都没人识破 ,3
中间还是笑的差点喷出来 哈哈哈 ,3
挺搞笑的 猩猩最有喜感,4
 美人鱼 般的立意和结局 蠢萌蠢萌的过程 树懒从头到尾都是高级笑点 ,4
我笑点好低啊  中间cos的地方笑死我了      为这个虎烂又程式化的片子加一颗星 ,3
一个实习律师为转正做了动物园长 还假装动物的故事 有趣的点是 为什么人们不会轻易质疑动物园的动物是真是假,2
经常去动物园 喜欢这个题材 ,3
最近看过最一般的韩国电影 特技不要太假 人也没那么傻 但还勉强有几个笑点 就是看到了夹在中间 下边一堆员工指望你救命 上边领导给你施压 实习期遥遥无期只能被欺负的男主 看到了中年人的辛酸 ,3
假扮动物那一段确实逗 其他的就有点差强人意了,3
人物太扁平了 喜剧效果也一般,2
男主被派到破产的动物园当园长 稀有动物都被拉走抵债了 于是男主想了个办法 让员工假装动物 因为没有人会想到动物园里会没有真动物 假扮了树懒北极熊狮子猩猩 居然没有人看出来不对劲 还借着北极熊喝可乐的视频让动物园大爆了一把 打发时间看看,2
被抖音上的片段吸引来 笑点不多 但是都挺有意思 ,4
入题太慢了 明显能看出来想续极限职业的风格 但是没怎么抓住剧情冲击点 只能算普通 加上节奏问题 2星 ,2
喜欢这种傻屌剧情 就是节奏有点拖沓 不是全程高能那种 但也很好笑了,3
装动物的地方还是挺有趣的 后悔在看的时候贴了一张昂贵的面膜 后面倒也没什么突出的地方 ,3
喝阔乐的北极熊,3
创意很好 套路一般 就显得不那么真实 ,3
虽是一出低龄闹剧 但有几个点还是有趣的 越是荒诞就越可笑 小时候脑补地铁站保卫人员牵着的大型军犬是人钻进毛皮下扮演的居然被拍成了电影      ,3
挺可爱的 人偶套装怎么都是讨喜的 就是剧情是老梗 看到开头就知道结尾 所以会觉得累  ,3
猩猩那段高能 笑喷了  ,3
3 5星 传统套路 意料之中的happy ending 不过喜剧部分太逗乐23333333,3
动物们很可爱,4
多一星给正峰欧巴  再神奇的剧情也能演的一本正经 ,4
挺有意思,4
哈哈哈好有点萌,3
2020年第7部                                                          扮演动物的那一段比较有趣 其他平平 笑点一般,3
题材故事是真的很好 但是拍得差而且很多可以深挖的点没有做到位 ,3
没有动物的动物园,4
保护动物的主题不错 可惜故事内容太平庸了 ,3
前半部分把我笑成傻逼哈哈哈哈哈哈,3
正峰欧巴坠可爱 ,3
预告片比电影精彩多了  ,3
开头寡淡到我以为开错电影了 结尾也有点莫名其妙的 但是这个点子是真的不错 就是稍微匆忙了一点 不然会更好的 可惜了 ,3
治愈,4
有闪光点 但是更爱之前那部,4
前半段的笑点还算很密 适合这样的特殊时期看了透口气 猩猩去便利店拿走监控那里我仰头笑出叫声 下半段在讲些个啥啊 ,3
一般 人又不是傻子,3
故事不行 演员也没啥发挥的空间 槽点太多 偶有笑点 ,2
搞笑又温馨的小品剧,4
就扮动物那里好看 其余不行,3
正峰欧巴减肥之后还蛮有型的 阳光姐妹淘夏春花差点没认出来 也算合格喜剧 也有几场很好的笑点 但总体很一般 ,3
没什么好说的 就是很普通 ,3
挺搞笑的 皮套意外做得很真实啊 ,3
还是蛮好笑的,4
以为会很搞笑 也就还一般,3
只有星星砸便利店那个地方好笑 其他全篇我不知道为什么就是很尴尬 ,2
动物园开业之后真的很好笑 导演能不能在其他片段上用点心 反正就是一个要搞笑也没有到爆笑程度的 深刻也一点不深刻的片子,3
狗焕他哥主演 瘦了之后竟然有点帅了 确实有些佩服韩国的编剧 为了happyending确实挺敢编的,3
剧情不难猜 但特地搞笑的那段 真的是xswl ,3
对比同期几部电影 这部真的毫无亮点 ,2
有一点搞笑 还有一点感人 ,3
还是有点儿笑人哈哈哈哈,3
缓缓打出一个 ,3
没有 伟大的愿望 和 极限职业 搞笑 ,3
中间部分我狂笑哈哈哈哈,3
就前面有点意思,3
3 5,3
如果是真实故事改编 那就无敌了 ,3
有一段笑叉了 ,3
好笑的地方還是很好笑的,2
不知道为什么评分这么低  又哭又笑 立意也不错 四分左右,5
只有扮动物这个idea比较吸引人 除了北极熊喝可乐有噱头之外 其他动物都没什么存在感嘛,3
可爱温馨,5
前半段有笑点 后半段太拉胯 想说保护动物内核又不够到位,2
前面笑点尚可 后半部就落入了俗套 可惜这个题材了 ,3
可能是暗黑系韩影看太多 这部真的太搞笑了 半夜笑出猪叫声 有点不习惯 最厉害的是明明是讲动物园的 一个动物也没有 却足以让人反思我们对动物的态度 圈养和当作宠物只是人类所谓自私的爱 ,5
扮演动物提升营业额还有北极熊喝可乐的地方挺搞笑的以外 很俗套 逻辑漏洞巨大 高开低走 结尾平平 梗不错 剧情也有爱 但是处理的太草率了 ,3
一本正经的胡说八道 但是还蛮有趣的 ,3
俗套不妨碍好笑 ,3
人在动物园扮动物这个点 应该可以再深挖一点 ,4
主旨意在保护动物 很搞笑 笑得脑壳痛,4
创意不错 但是剧情没有合理化 前面还比较搞笑 后来就没啥意思了,3
如果能把员工们假扮动物时间长了之后以动物的角度思考问题这个点彻底发散出来作为全篇的主线 专注说动物的事 这个故事可能会更好 同时也能给人扮演动物的这一成功的核心笑点更多的发挥空间,4
人假扮动物出现的反差确实有一些笑点 但整体情节铺垫的很慢 转折又显得过于刻意 好像很简单一下子就变过去了 没看出想突出的动物保护主题 倒是看到了普通人善 恶的两面 需要你的时候当你是神 不能满足他们利益时就把你踩的很低 ,2
长在我的笑点上,4
有些东西一旦拥有就不一样了 就变味儿了 ,3
起码我一直在哈哈哈哈哈哈,4
还是有很多笑点 故事略微有点弱 ,3
中间真的太爆笑了 但是不太喜欢矛盾冲突的处理和结尾 正峰哥船穿上西装还有点帅哈哈,3
笑到头掉的韩国片 扮演动物开始无厘头高能 从树懒吊在树上胳膊没力气瑟瑟发抖开始笑出鹅叫 大猩猩打劫便利店 到最后前男友找上门被大猩猩殴打外加狮子北极熊围殴达到全剧climax,5
"假扮动物的部分也太爆笑了吧   不过后面闹剧就有些乱套了 整个故事也比较俗套 ",4
浪费演员,1
即便是在更大更逼真的動物園 黑鼻子也還是一個囚徒 動物園這種地方 還是消失為好 5星是因為它讓我更明白 動物園是最大的悲哀  ,5
一气呵成地搞笑到底 哈哈哈哈哈哈  ,4
中间我已经笑疯了 后面结局的动物们果真很治愈人呢,4
大猩猩冲击便利店并拿走监控录像 笑死了 哈哈哈哈,4
剧情俗俗的,3
爆米花喜剧电影,4
假装动物的那段笑死 虽然剧情简单但是乐呵哇,3
轻松愉快 bug较多也抵不住可爱萌 桥段连接是硬伤 喝可乐的北极熊设定清新脱俗 通篇动物园桥段画面较少 属于那种还没笑完导游就着急忙慌的让你赶紧去下一个景点 ,3
扮動物最搞笑,2
没什么笑点哭点的喜剧片 平平无奇,3
中间扮动物的那段太好笑了 要是人生也有这么容易就好了,4
害 ,3
选片是门学问 这两星给动物头套 其他的烂俗无比 ,2
喜欢这种天降奇兵与旧团队磨合的喜剧,4
从节奏到演技到剧本都相当老旧 猛然间有种在看2002年电影的感觉 ,2
其实就是可口可乐的大型广告吧,3
影片中规中矩 三观正确 这个三星倒是打得很中肯,3
中规中矩的去圆一个荒诞 ,3
树懒好可爱 ,4
有个好故事核可以反复做多少道菜啊 煎 炒 烹 炸 熘 爆 溻 贴 瓤 烧 焖 煨 焗 扒 烩 烤 熏 氽 炖 熬 煮 蒸 涮 盐焗 泥烤 拔丝 蜜汁 糖水  ,3
cos动物的部分真的很好笑,3
偶尔笑点,3
7 5 东山动物园园歌有点上头啊 哈哈哈哈,4
有点侮辱智商 配合前段时间上海动物园的新闻看 更是疑惑动物园为啥要存在 ,2
终于把我一直脑补的场面拍出来了 我一直一直都觉得很多大熊猫都是里面有人的 朝九晚五来上班的 太好笑了 各种名场面 ,5
男主到最后依旧很善良 喝可乐走红很燃 环保动物园很乌托邦,2
超市那段太逗了吧哈哈哈哈 猩猩偷走了CCTV ,3
原来是个环保片儿啊     ,3
没关系 我就是找部喜剧片来看看 还是 最逗乐儿   ,4
觉得没有说的那么烂 情绪 故事比较像千里马超市 有动人的元素 也有搞笑的地方 我多加了一星 因为喜欢北极熊 喜欢去动物园 希望人类都能善待动物 ,4
哈哈哈哈哈哈,3
一群人假扮动物园动物的温情故事 能想到这个创意已经不错了 加之温情和有爱的主题 让人觉得值得被拍出来 真的好好笑啊 我小时候也真的以为动物园的动物都是人扮的 除了特别小的动物 ,3
题材很棒 有不少话题点和思考性 却拍成一个小故事 贴近普通人了许多,4
问题解决的很突然 梗很有趣 又让我想起了闪电 PS 正峰欧巴很适合一本正经的胡说八道,3
笑中带泪的职场影片 非常真实 这就是人生 一个有血有肉的人 总会在某个人生历程的一个节点 成了自己和他人的一个分水岭 ,4
豆瓣能不能不要总吞我的影评,3
为什么评分不高 完成度非常高的商业片 ,5
剧情发展算中规中矩8 结尾也在意料之中 偶尔一些桥段还挺好笑的 没什么很特别的 打发下午无聊的时光还挺好的,3
创意挺好 但是整个剧拍的挺无聊的,3
不错的创意可惜拍的有点无聊 剧情推进实在太过于缓慢 转折起伏大多能猜出来 ,2
北极熊喝可乐 可口可乐硬广,3
啊啊啊好喜欢树懒嗷,3
哈哈哈哈很可爱啊 果然是大家只想看到自己想看的 而不在乎真假 ,4
太好笑了 ,4
剧情太慢了    但是偷监控笑死哈哈哈,3
GTO套路 还行吧,3
大家都追求严肃性了 哈哈哈 不过这电影还是有一段挺搞笑的 最近太丧了 看看这个真的能笑喷  而且大猩猩背树獭也很像童话啊,3
哇 我以前看到一个可口可乐的广告有北极熊 想不到电影里也有了 会不会又有一波人说  可口可乐给你多少钱 我百事可乐出双倍  PS 电影还是有不错的笑料的 7分,4
哈哈哈哈哈哈就凭猩猩把店砸了还拿走监控笑到我岔气可以有四星了,4
