comments,star
❶老规矩 随时开唱没商量  ❷贴 心虚 心地安排雪宝回顾前情 片尾彩蛋再次重复这一手法 并无喜剧效果  ❸追溯魔法森林 阿伦黛尔的历史 深入阿塔霍兰 小幅填坑 进一步完善世界观  ❸以前还没觉得艾莎这么美  ❹水灵 海 马 惊艳 海底的惊悚感昙花一现 也是惊喜  ❺官方自嘲 艾莎再次面对 Let It Go  难掩羞耻感  ❻ 冰雪奇缘  王子不是好人  冰雪奇缘2  国王不是好人  ❼高潮 平衡了各人发挥的作用 安娜解决主要危机 艾莎没沦为花瓶 克里斯托弗也没沦为陪衬 ,3
不如盼她骑马归来 ,4
1 画面太美了 有几个镜头震撼到眼眶一热的那种美 2 今天我们来欣赏一下年度横渡英吉利海峡兼水底赛马选手elsa为大家带来的精彩演出 3 elsa和anna才是真爱 克里斯托夫这种功能性男人就不要凑热闹求婚了谢谢 4  如果觉得找不到未来 就做好下一件事 5  我找到永恒不变的东西了   是什么   爱  ,4
虽然跟预期的有点落差 整体还算是完成了续集各方面的必要输出 只是从故事到这次的原创歌曲到一些场景 环境的设计 总会觉得少了一些更惊喜的东西 艾莎美丽又强大 安娜可爱又勇敢 雪宝仍是又逗又萌 ,3
这次配乐歌曲如果还能在日本火一次那真是毁三观 有首插曲估计叫lost in the woods 就是迈克学摇滚那种四级英语最糟烂80年代芭拉歌 在电影院听这种歌还不如回家躺平听学猫叫 ,3
五十六种语言汇成一句话 爱我Elsa爱我Elsa爱我Elsa   ,5
❶老规矩 随时开唱没商量  ❷贴 心虚 心地安排雪宝回顾前情 片尾彩蛋再次重复这一手法 并无喜剧效果  ❸追溯魔法森林 阿伦黛尔的历史 深入阿塔霍兰 小幅填坑 进一步完善世界观  ❸以前还没觉得艾莎这么美  ❹水灵 海 马 惊艳 海底的惊悚感昙花一现 也是惊喜  ❺官方自嘲 艾莎再次面对 Let It Go  难掩羞耻感  ❻ 冰雪奇缘  王子不是好人  冰雪奇缘2  国王不是好人  ❼高潮 平衡了各人发挥的作用 安娜解决主要危机 艾莎没沦为花瓶 克里斯托弗也没沦为陪衬 ,3
看见Elsa骑着透明马在黑暗恐怖的海面上一往无前地飞驰 我的恐惧瞬间消散殆尽 这个画面像漆黑海面上的一个灯塔 照亮前方 ,4
整个一个大型MV 散场的时候有人在楼道和电梯模仿影片中一直呼唤Elsa的声音妈的笑死我了 看了下短评都说这是蕾丝片 其实没有 只是Anna用力过猛给自己加戏尴尬得人脸疼 这么大的IP续集竟然失败到极点 满场全是孩子居然都听不到几个笑声 真不知道迪斯尼是被下降头了还是什么 真不推荐去but do go if you wanna see Elsa s new hairstyle and outfit,2
虽然跟预期的有点落差 整体还算是完成了续集各方面的必要输出 只是从故事到这次的原创歌曲到一些场景 环境的设计 总会觉得少了一些更惊喜的东西 艾莎美丽又强大 安娜可爱又勇敢 雪宝仍是又逗又萌 ,3
美国迪士尼狼子野心 炸我三峡工程 实现领土吞并,2
这次配乐歌曲如果还能在日本火一次那真是毁三观 有首插曲估计叫lost in the woods 就是迈克学摇滚那种四级英语最糟烂80年代芭拉歌 在电影院听这种歌还不如回家躺平听学猫叫 ,3
不曾想姐姐是仙子下凡惹 ,5
剧情非常莫名其妙 动机牵强 音乐也乏善可陈 姐妹情雪人情也不如第一集真挚动人 倒是小男友戏份增多憨厚可人 ,3
情节推进太快太突兀 当中一段男主的情歌MV真的是大可不必 虽然在观影前我很怕有人把这个片子和哪吒比 但是看完我甚至觉得哪吒在情节上都比它好看 至于为什么我给了3星是因为其他方面实在制作太精良我下不去毒手 ,3
年度影院最差体验之一 几乎睡着 单调得就像一款叫 艾莎无双 的割草游戏 角色脑袋上好像一直有一个箭头 跟着走就不会错过剧情 一路砍怪到底  ,2
相比前作 除了对冰水混合物的表现力全面提升 无处不倒退 总体不动人 就比如 第一部最喜欢小安娜一边唱着歌儿一边在空旷的城堡中独自玩耍的段落 那些跟名画儿和盔甲的 互动  别致中透着荒凉 当她贴着锁孔问出那句Do You Want to Build a Snowman 老阿姨我心中瞬间涌起无限哀怜 眼泪不知不觉就掉下来了 而这部所有音乐的出现都是印度歌舞化的 充满了一言不合感  而且都太难唱了 不是人调儿  醒醒  只有All Is Found是可学的   克斯托夫那段对老MV的戏仿反倒成了最有意思的 笑到变形  说到克斯托夫 第一部中是个多么富有个性魅力的阳光帅小伙儿啊 这一部成了傻子 面对这种剧情俗套人物平板但技术炸天的作品 就有一种吃造型翻糖的感觉 然而谁在乎老阿姨的意见呢 小姑娘们好喜欢啊 祝迪爸爸的新裙子大卖 好看 真心好看 ,3
妹夫的戏码应该全部删掉 都啥时候了还精虫上脑是难以理解的 把戏份让给在森林里蛰伏了三十四年的卫队长吧 他应该是一个已经加入了北族 否则无法存活 但依然不忘维护皇权统治 亦正亦反的矛盾角色 沧桑隐忍的面容下 复苏的人性和愚蠢的效忠始终在内心交战 这样改是不是好看多了 此外 尽管刻意安排了功能 初期几个拖油瓶如此黏人也是难以理解的 心里是真没数啊 直到女主恢复独来独往的属性 电影才好看了那么十分钟 当然我承认妹妹还是给力的 妹夫和雪宝滚开 ,3
除了核心剧情太简单 太容易预测外没有缺点 但作为大众向儿童向动画 剧情简单也可以理解 视听体验无与伦比 传达的价值观清晰明了 已经是这一类电影中的上乘之作 且剧情简单归简单 还是有很多细节可以回味 甚至是一部可以结合时政深入解读的电影 尤其是如何处理历史积累的种族仇恨 在 后真相 时代如何面对 真相  如何化解创伤和愧疚等  甚至于视觉上直接简单粗暴地展现 墙 的崩塌 也可看作在特朗普时代对创伤大众的一种心理释放和疗愈 现实的困境当然不可能如此简单直接 但谁都需要希望 不是吗 ,5
 C 我看见的 是全方位的技术进步和内核退步 第一部是迪士尼在时代变化下所凝结而成的极致精华 而第二部 就是在当下社会 政治与民族的对抗和冲突中 所做出的 商业妥协  为了商业而商业 为了妥协而妥协 迪士尼所代表的好莱坞 已经 鸡肋 到不忍直视了 ,3
克里斯托弗的森林迷路pv笑死我了 這一部是精靈寶可夢吧  ,3
好难看 救救迪士尼 ps 歌很难听 真的很难听,1
全面倒退 利用第一部 有意 留的边角料架构剧情 高潮则倒置第一部 五个元素的设定不新鲜 歌曲也就一首半好听 ,3
迪士尼Woman Power杰作 续集更加明确这是30 女人的自我觉醒与解放 多余的爱情桥段败笔 最喜欢与海搏斗 踏马行水  老人与海 的迪士尼版不是吗 ,4
3 6星 又名 冰雪奇缘2 魔法起源 1 可以不要再动不动就开唱了吗   崩溃捂耳朵 2 主题曲不够抓耳 具体可以参考一周以后幼儿园孩子们有没有用 受腰儿塞尔夫 取代 来特够  倒是雪宝的独唱很有趣 原声里还有一首非常复古 很像八九十年代欧美乐坛情歌时代西城后街风格的情歌 很抓耳 3 姐妹是真爱 男人是累赘 4 雪宝扛起搞笑大旗 5 剧本完成度很高 几乎没有硬拗 且没有让安娜沦为鸡肋 编剧水准可以 但我不喜欢最后的 改朝换代 设置 6 魔法特效再上一层楼 7 我其实不太懂第一部为何会大火 ,3
和Maleficent  Mistress of Evil一样 为了续而强行续出来 只好从头打造一个更新更大的世界观 而且设定还不如前者 音乐方面虽然不指望可以直接复刻一个爆款奇迹 但这些唱段的安排和曲风 连迪士尼自己的招牌都保不住了吧 音乐剧都要失格 ,3
艾莎老师的驯鹿王子妹夫可太烦人了 ,2
女王包袱真重 睡觉都不带卸妆的 眼影腮红还是超防水游泳也不晕妆,4
平心而论是好看的 视听体验做得挺好 有这么两段特效处理气势磅礴 但是故事层面未免过于顺拐和缺乏起伏了 不论悬念的揭示还是危机的处理都过于简单了 不过影片最不能让人满意的还是其中的歌曲实在是太难听了 除了小乔的那首90年代风格情歌和那一句into the unknown 其他的真的不知道在唱啥 ,3
再次感叹迪士尼的电影工业 一个远在北欧的故事 美工和冰雪结合的同时也和地域元素结合 音乐也是北欧化 全片紫红色调的光 完全就是我今年极昼时去到北极圈 天空呈现的颜色 这些细节都能得到完美还原 如果说天气之子是雨 这部则是把冰雪特效做到极致 ,4
私心是更喜欢这一部多过1的 Frozen2首先是自洽地肯定了它作为续集存在的必要性 由雪宝提出的对于未来和变化的恐惧 是对第一部童话结局的一次质疑 而安娜又完美地为这个问题提供了标准答案 永远没有一成不变的稳定幸福状态 续集和新的危机总会出现 而作为勇敢的主角我们能做的就是do the next right thing 其次 Frozen2的议题是更宏大而多义的 对真相的追寻 自然的平衡 两姐妹作为桥梁两端的设定也显示出一种迪士尼近年难得的大气 和从cp层面上的带感  最后 克里斯托弗林间皇后乐队 后街男孩式的mv不带感吗 伴唱的麋鹿团和阿拉丁的敲锣吹号猴肯定并列我今年最爱动物角色第一名 ,4
艾莎公主一换装 萝莉家长抖三抖  迪士尼果然人类灯塔 感觉讲故事倒成了其次 拍续集主要是为了价值观疯狂输出   外加新一轮的周边抢钱计划  ,3
故事一般般 但是 我 就喜欢政治正确 ,4
误入国语场 然后想起五年前在小镇上看第一部同样是国语 时过境迁 这一次觉得满场的小朋友很可爱 倒是银幕上的两姐妹惹人厌烦 用人生创伤带出一个全然虚假的故事 只看到人物表演各种情绪 表演各种悬空的困境 表演拯救与被拯救 只是用相当急躁冒进的方式 把第一部的内核又炒了一遍 情节紧赶慢赶 毫发无伤地奔向happy ending 炫技降格式复读最为致命 ,2
风火水土的世界观太老土了 想象力除了水上马也无甚贡献 旁边座位的小姑娘全程艾莎上身手舞足蹈一惊一乍 看来艾莎真的是她们的白娘子 ,2
恐怕第一次听见迪斯尼公主说 前男友 这个词 拇指 水马很酷 火蜥蜴可爱 毛绒玩具果然还是老鼠本行 歌那么多没一首有达到1的水平 故事潦草根本配不上制作 ,3
你保护世界 我保护你,2
迪粉属性自动加颗星 尽管视效升级 可无法避免的 终究是缺了那种第一眼惊艳之感 当然也缺了一首爆款级的LIG 但没有突破并不代表不优秀 这部的剧作其实比前作更复杂更丰富 世界观的延伸更广 只不过束缚在动画合家欢形式下 迪士尼怎么都会选择简单浅显的方式讲故事 所以在完成度上并不够好 前半段歌曲密集轰炸 后半段又太赶导致节奏失衡 歌都很好听 可确实有些唱段没必要 雪宝的独唱基本上是吸引小朋友硬给的 男主仿MV式的唱段诚然喜感十足却也很违和 歌曲的感染力和叙事参与度下降造成了大家歌曲太多故事不够的错觉 其实上部的歌并不比这部的少 好在人物立得依然稳当 且各自都有成长 结局的安排一定会有人不满意 但我觉得挺好 最后只想说 人美景美歌好听画面好看还要啥自行车 难道本来不就是去影院听歌就完事了 放心看吧,5
花一张电影票的钱逛一次迪斯尼主题乐园 感恩 ,3
1 毕竟是迪士尼打磨数年的旗舰制作 各种水体的拟真感 树叶 冰晶 雪花的3D漂浮感 各种复杂环境下的动态打光 还有毛发 纺织面料的渲染 面部表情的丰富度    这技术呈现 两个字 无敌 三个字 集大成  2  音乐太平庸 相比第一部几乎没有什么记忆点 好音乐大概比好技术难得得多   3  Kristoff那段森林尬唱已经不是像MV了 那调度那剪辑 就是字正腔圆的MV 其地道程度已经颇具一种恶搞感 反正我是看笑场了  4 海面御马那一段的动作想象力着实牛逼  5 片中角色数次让雪宝闭嘴 我深表附议  6 看着湿身安娜在岩洞里点亮火把 还有拆大坝时走哪塌哪就是摔不死的风采 我瞬间穿越到了古墓丽影  7 连我都发自肺腑地觉得姐妹俩的每一身衣服都太好看了  遑论那些小女孩了 估计周边又要卖疯了 可惜动画片好像没法报名最佳服装设计啊 ,3
感觉比第一部的主题更宏大 如果说第一部说的是少年到成年的历程 那么这部是成长到成熟 响应召唤 解开谜题 担负使命 这是成熟必经的考验 两姐妹不离不弃 携手完美解开难题 大团圆结局并不俗套 而是顺理成章 特效太惊人了 细腻度简直像是真的 在暗海征服水灵一段极为精彩 蜕变后的艾莎美爆 衣服设计一流 雪宝和火灵担当起卖萌大任 男主倒显得有点弱 整体来说观影体验非常好 时间充足的话再去补一遍IMAX ,4
套马杆的 Elsa 你威武雄壮,3
雪宝 以一己之力拯救全片的男人 哦不 雪人  艾莎更飒了 场面更多格局却更小了 没了有趣的主线 变成了一首接一首的mv放松大联欢  第一部是颠覆传统与认知自我 这一部是寻找自我和种族和平 但 不就是把多年前的风中奇缘的主题再来一遍吗 啊 多么的政治正确 ,3
预定为明年奥斯卡最佳动画片 虽然剧情比起第一部会相对薄弱 不过这部主要已经不是在说故事而是在说一个人的成长心历了 艾莎虽然得到别人的理解但依旧觉得格格不入 安娜会发现自己不能再那么天真不理世事 克里斯托弗对跟不上安娜的脚步惴惴不安 雪宝对于成长的烦恼 这些都完美呈现在角色歌里 有几幕配上歌和同伴都哭得稀里哗啦的 也听到电影院里有抽泣声 就连现在写心得回忆都鼻酸 这是第一部所没有的现象 配曲的话 比起第一部只喜欢let it go 第二部所有歌我都喜欢 无论从对应到剧情还是个人经历来说都完美契合 已经打算买官方碟了如果有的话 可以看到迪士尼真的花重本在特效上 有很多幕逼真得我以为一个真人套上卡通头套在演 沙子啊头发啊海浪啊细节部分更是让人惊艳 总的来说也许不会比第一部卖座 但口碑会超好,5
艾莎总能抢先泳有淋淋演唱会最想要的舞台效果厚 下一部要生娃玛琳菲森了 ,2
全片长104分钟 掐掉片头片尾和彩蛋 还剩84分钟 掐掉所有的歌 还剩54分钟   只有我一个人觉得艾莎很难看吗 挣扎皱眉的表情太扭曲了 ,3
这还不是骨科我根本不信 ,3
与 沉睡魔咒2  星战9 共举 表面更花俏 内核一包草 的绣花枕头迪士尼续集电影 还都在2019下半年扎堆上映 是约好的 ,3
迪士尼请不要再传播 水有记忆 这个经典谣言了,4
印第安原驻民和西方殖民主义的议题终于不局限在艺术创作中了 ,4
通宵陪你帮你准备向别人求婚 看着你怀里的戒指 我笑得多开心啊 A 我骑着马 只为向你飞奔而来 两对不好吗为什么要形婚,3
购票就看奇迹莎莎在线性感换装,3
进步的只有技术 金玉在外 败絮其中 华而不实 空洞无趣 连原声带也没有前作好听了 ,3
姐妹真好啊 之前比较喜欢elsa 现在更多的喜欢anna了  elsa回归森林也获得她追求的自由 anna也拥有了从小渴望的爱情 非常美好的结局 姐妹虽然分居两地 但心中仍然是彼此最重要的存在 我想这就是童话吧 我们需要的童话 ,5
赶紧忘记吧 就当我没看过 ,2
時代進步最好的就是公主不必再靠白馬王子拯救 自己就是又帥又美又能救國的白馬公主 女人一樣可以成為自己想成為的人 兩位公主王冠之下始終姐妹情深 這比任何愛情都打動我 ,4
迪士尼算是把新女性 权 主义的公主片模式做到了极致 双公主 女王  不需要王子 有也是坏的见一次打一次  甚至不需要男人 有也  是笨笨的中途就消失没用的  解决问题建设美好生活仅女人就行了 是新时代独立女性思维 也迎合了当下好莱坞女人与黑人就是政治正确的潮流 除了人与自然   或不同种族之间 和谐的低幼主题外 片中还讲先进文明通过帮助落后 原始 文明修大坝 或修其他东东 而对他们的掌控阴谋 耐人寻味 充满隐喻 整体上 影  片制作佳 想象好 画面美 歌动听 情动人 笑料足  不输第一部 若家有适龄女孩不带去看 我都觉得不是亲生的哈 Ps 字幕出完有一彩蛋 好精彩   ,4
elsa 把人一生机勃勃的村子变成了暗无天日的冬天德国 大反派没问题,3
翻译过的一本书 还没出 里有一句调侃 2013年以后 欧美国家每一个八岁孩子在自己的生日派对上都要打扮成艾尔莎 小时候看过的动画 喜欢过的角色塑造了我们心里某个未必能达成的自我 如今小姑娘们喜欢艾尔莎 渴望拥有对抗全世界也保护全世界的强大力量 能冒险 能作战 多好啊 ,5
打五星是因为第一部是一百颗星 其实没有第一部好看 但是作为第二部拍成这样也很不容易了 毕竟第一部是神作珠玉在前是不可能超越的 姐姐美哭我 太美太美了 姐妹情感人肺腑 同夫克先生拼命找存在感然而怎么感觉更悲哀了 PS 请带小娃的家长一刷去看国配好吗,5
我最喜欢这个IP的一点就是 情感永远不会被困在痴男怨女的爱情里,4
 冰雪奇缘2 预告片诚不欺我 尽量IMAX和杜比视界才能对得起贯穿全片的美术水平 世界观的扩大带来了远超越第一部的冒险 奇幻元素 给视效充足的发挥空间  秋 冬这个视觉基调简直是帧帧戳心 Elsa真 极限 颜值   至于角色关系 只要稳就是赢 毕竟该该破该立的第一部已经说的很清楚了 那种颠覆性的惊喜也是不可复制的 这种处境其实和 沉睡魔咒 很相似 但 冰雪奇缘2 主创团队的处理就好得多   意料之外的小惊喜是两处对喜剧元素的处理 雪宝真是个讲故事抓重点的好手hhhhh 千万别错过彩蛋 也是一段雪人型小剧场 另一个是男主 效果类似于 无敌破坏王2 中对公主电影的戏仿 只不过这次特别有八九十年代抒情摇滚MV的鬼畜感 尤其是在片中就可以和其余歌唱段落形成迷之反差hhhhhh  ,4
迪斯尼从来不会让人失望 ,5
糟糕的故事,3
比邻里美好一天更美好 同性恋题材迪士尼请给我再来一打 骑白马的公主请再多一点 被无视的男主角请自觉和森林勇士搞基 ,4
好像不适合孩子看吧 海里那段堪比恐怖片大白鲨 造型是好看的 坐在电影院里想伸手摸Elsa的头发和脸,2
迪斯尼不光在炫技 还在秀时装秀   爱莎的服装太美了   ,5
anna男朋友的土味MV真不能忍 ,3
 48  一部被表面功夫  讨巧人设 福利情节 华丽视觉  给完美粉饰的隐性粪作 特效惊人到违背动画形式的初衷 歌曲塞得满到似乎一度要变成音乐剧 除此之外都差强人意 剧本构建所用元素既视感不要太明显 前作设定不足以编出一个故事 所以强行加入什么水火土气自然之灵 蜘蛛侠2  魔法森林和人类文明的矛盾与和解 沉睡魔咒  找了半天结果发现自己是第五元素 第五元素  前作的冰雪史诗被做减法到如今一场冒险即可完成全部叙述任务的超小格局 更别提情节牵强之处无数 如 安娜为必然复活的雪宝和爱莎哭泣 然后还要献祭新歌渲染气氛逼观众跟着共情 幼稚到不行 人物成长可以用几个字概括 想起前作的群像刻画  这就算了 但艾莎那么有寓意的冰雪魔法设定 活生生从带着诅咒的天赋降格成无敌金手指 这已经是赤裸裸的ooc了吧 ,2
剧情不如第一部 不过歌的音乐性比第一部复杂好多 更音乐剧 Elsa的头发效果惊艳 disney每部公主动画都把cg头发技术推进一步啊 ,4
非常特别好 有一点可惜的是高潮戏拍的再荡气回肠一点就好了 ,5
Elsa单刀长驱 勇渡暗海 力擒天马 打通结界 破茧成蝶 涅槃封神 赞赞赞 ,5
电影是窗子 镜子 梦 在迪士尼这里 电影就是梦 对获得王子和公主那样完美人生的愿望是人类前行的原初动力 只要我们还被现实的复杂性压得喘不过气 而希望生活简单纯粹如小孩子过家家 迪士尼就永不过时 可这部六年之后的续作 对于满怀期待的观众来说实在是太工整了 从故事到技术到主题等等 每一个环节都太工整 挑不出毛病 但也毫无惊喜 而在人物和故事 这两个核心的要素上又不思进取得让人气极反笑  冰雪奇缘2 就像一台极其先进的机器人 完美无缺 但毫无生命力  谁会真正爱上一台机器人 即使它能满足你的所有需要 从开头到结束 角色们没有真正的变化 故事也就不存在 存在的只有桥段和歌曲 角色变化了 故事就要结束了 如果角色不变 续集便能一直拍下去 这是迪士尼的算盘 但这样拍出来的电影依然只是机器 有用 但无趣 ,3
美国人终于承认对native American做的糟糕事情了 Elsa问Anna说她有一个问题 我还以为她要跟安娜求婚了 喂,4
百合即是正义 艾莎帅炸了 ,4
融入北欧萨米驯鹿文化 以 地火水风 第五元素 的印欧古信仰和北地反坝运动串联故事 有效拓宽了上集的世界观和情感主题 故事也没那么厌男了 是好事 水中的特效镜头令人惊艳 只是随时随地开启麦霸模式的迪斯尼动画套路让人厌烦 自然美景不够 还要配上迪厅效果的灯光 更显恶俗 ,3
近年最美动画没有之一,5
 超幸运 两部都能在老家跟我弟看 这次还带上寿星妈 要是我爸没感冒就完美了 太短暂的一段历险 幸亏没看过预告 一山一水的壮阔绚丽都留有惊喜 找寻过去是一场赌博 故人卸妆 未必扎不透脆薄心胸 就连Olaf 都开始思索成长与转变的命题 看得透平宁安康中的心惊肉跳 欢聚一堂的风流云散 这一部的人情世故 正像那一地秋叶 一下子红了 老了 也许北上在即 看这必然大团圆的电影 也屡屡有眼红的迹象 最爱的一首歌 是小乔唱的 Lost in the Woods  你不在 我乱掉了南北左右 看不清日月星辰 同样不懂女人的Ryder在旁 一下子穿回到 寻  他又成了Patrick ,5
那么多年了 看得就是情怀 当镜头快速推进 从海面延伸至城堡 再到城堡窗户n年未见的女主角再度现身 激动不已 眼眶湿润了 我生来就是与众不同的 注定要过不平凡的人生 这不就是我吗 故事整体寓意着世界民族为一家 最后结尾字幕揭示迪斯尼描绘的北地人的原型是萨米人 ,5
 冰雪奇缘2 如果你们真的是因为 音乐多 而去给迪士尼的这部电影打差评的话 那我真为你们的艺术素养而感到悲伤 为某些中国人的审美观念感到悲伤  对着别人的优点而去品头论足 这种思想我觉得放眼世界真的是好掉面子 自己没品味就没品味 还要打个差评说自己没品味我可真的笑了 就听神曲 let it go 是有品味 别的都是魔音穿耳 迪士尼多让你听听歌委屈死你了 ,5
标准流水线生产 无惊无喜还好观赏性依旧在线 ,3
一直唱唱唱 唱你妈呢   ,3
安娜对着山岭巨人放嘲讽 ,4
看的时候特别纠结觉得 完了 elsa又变美了 我不是世界第一美的小公主了 我完蛋了  然后想到elsa是女王 我又释然了 我还是全世界最美的小公主 基于此 我很满意,5
自我回顾的片段过多了 Elsa和Anna的姐妹情意动人 相互的关爱 揭开阴霾从少女的成长 到这一部有责任 坚韧的成人模样 In to the unknown到剧情中段再释出 整首歌一定会更有能量 观感更佳,4
他知道安娜要去砸水坝 知道阿伦戴尔会被淹 他没问一句为什么 他说没问题 ,4
那个壁虎也太cute了吧   imax观影感受很加分  雪宝你话太多了  ,4
别问为什么 它就是为女孩筑一个美梦 那些闪亮亮的 透明梦幻的 浅浅的色彩 柔软优美的身段 让人忍不住随之起舞的旋律 和依然相信勇敢努力就会圆满的天真梦想 这种喜欢是少女间不言自明的秘密 是幻想还没熄灭的证明 我会庆幸30岁的我依然懂得这种喜欢 ,4
那首歌像 站在高岗上 ,2
Elsa披发真是美到惊艳 论肤白发多的重要性  水型与冰状的马确实做得太细腻了 Olaf的官方吐槽赛高 其他也就差强人意了 ,3
也只有在童话里 殖民者和原住民能有这种平等河蟹的结局吧  ,4
Do you wanna build a snowman  我想要雪宝这样的男性朋友 눈へ눈傻嗨雪宝让我疯狂泪流满面 打是亲骂是爱 눈へ눈          Elsa和Anna两姐妹更显百合姐妹情了 真羡慕有这样的姐姐 TvT 喜欢Anna的一整套服装 Elsa变身冰雪女王后圣洁亮白的服装也好美 金毛Kristoff真的又帅又惹人爱 原来女主爸爸小时候也挺帅的 故事整体太过简单 我简直没明白这五大元素是干嘛的 无论是剧情还是音乐动听度都远不及第一部 缺乏脍炙人口的歌曲 以及我竟然有点怀念Hans了  Into the Unknown 算是越听越洗脑  全片最好听的要数Jonathan Groff演绎的蕴含怀旧味的 Lost in the Woods  而且片尾的摇滚版竟然还是Weezer唱的  惊了 ,4
刷分刷得真是丧心病狂hhhhh,1
续集平庸 没有let it go加持 套路无惊喜 ,3
elsa怕吵醒妹妹小心翼翼的关门然后却大声唱歌直到叫醒所有人  关键时刻一定会唱歌 感觉这一点还蛮白娘子传奇的 ,3
剧情稀烂 也只有歌能听了  不过很多场合都有点尬,3
连个boss都没有 这俩姐妹的人生也太顺风顺水了吧 ,4
 和平影都  3 5分 哈哈哈哈 被各位友邻把预期拉到地板之后 觉得还挺好看的   特别喜欢Christoff那段Memoji MV风格的失恋情歌段落 设定退化 形同女实异男什么 maybe  ,3
居然看了个KTV式的歌曲大联播 每首曲子的间隔时间都如此整齐划一 更可怕的是主题的贫乏和政治正确化 以及人物的扁平浅薄,2
三峡大坝2太好看了 仙女儿海上骑水晶马 老太太我这心肝儿哟  智商我喂狗 4星你拿去 还想2刷 ,4
狗尾续貂 然而 沉迷Elsa的美貌无可自拔 ,3
7 5 我必须承认这部续集让我感到了一丝失望 但肯定算不上烂片 最多就是不及预期罢了 无比精致华丽的画面和动听的音乐一直是迪士尼的看家法宝 在影院的效果更是让我一度忽视了在故事上的种种不足 直到故事进入高潮 突然结束 我才猛然发现些许不对劲 前半段是日常短片合集 中段像是用mv水时长 因为不少唱段对故事推进没什么作用  高潮不高 收尾平平 没什么戏剧冲突 以至于解决问题都没让人兴奋起来 安娜与男友更是沦为工具人 即便如此我依旧被制作人员的奇思妙想与创造力所折服 片中的种种奇观令人赞叹不已 Elsa的扮相也美得不行 一部动画片的美术与创意不容忽视 否则我为什么还要看动画片呢  Elsa换了那么多造型 玩具能卖到疯  ,4
虽然明显不如前作 可还是想再看一遍,4
真 大型MV 完全是看了3D动画片的音乐剧嘛 泪点还是有的 毕竟迪士尼煽情是强项 我泪点的地方在于 Anna作死要去当英雄冲进危险时 男朋友骑着驯鹿冲过来接上她只是说what do you need me to do 那真的是不问原因无条件的信任和爱和支持哎 迪士尼对于这种纯粹的爱与勇气的点真的都戳得准准的 突然觉得 迪士尼就是女孩子的漫威 漫威就是男孩子的迪士尼嘛 我觉得世界上存在一些这样的电影挺好的 尤其是想象一下有个小姑娘从小看了Frozen后觉得自己也可以像Elsa一样承担责任拯救世界呀不止是男孩子可以这样做 就觉得很棒 人类永远需要童话,4
 艾莎传说 冰野之息 ,4
我身骑水马走三关 我改换华衣回Arendelle 放下Northuldra无人管 我一心只想Anna妹,3
是女神 是梦 是心中完美的迪士尼电影 ,5
又一出给印第安人精神赎罪的故事,3
感觉看了无数个mv     ,3
如果现有的安稳生活是建立在祖辈的错误之上 那我们宁愿激怒巨怪 揽炒冲跑这座港湾小城 拨乱反正 重新开始 上一集好不容易从城堡回家 这一集就换了个更遥远的城堡离家 发现自己更适合不断追求未知的冒险生活 以为长大后一切都会make sense或许是童年最大的错觉 海上怒涛驯马和九十年代尴尬情歌 Lost in the Wood 也不错 各种内容立意和细节段子虽然出彩 但因为迪士尼卡通的合家欢需求 硬是拧巴敷衍出一个假大空幸福结局 烂尾严重,5
现在公主不仅不在城堡等待了 出门屠龙的时候还让王子搁家等着 ,3
我还以为第二部是印度电影呢 一直唱歌 你听 是寂寞吗 我有个邪恶的想法 第三部能不能姐姐跟妹妹只能留一个 一个搞死另一个 ,3
看完 冰雪奇缘2  兴奋得搓手手 骑着白马 跨海而来的不一定是王子 还有可能是变得更美的女王 show yourself也很像对同类的呼唤  真是化小 姬 情为大 姬 情 驯鹿男什么的 只是剧情需要 整部电影依然是安娜和艾尔莎的互相成就 最后 安娜和艾尔莎 一人掌管阿伦戴尔 一人掌管北境森林 两个地方消弭世仇 结成友好联盟 安娜和艾尔莎都成为了女王 女王和女王的cp 嗯 强强联合很带感  这个故事也告诉我们 技术改变生活 北境森林的增强现实视频 让艾尔莎发现祖父的秘密 艾尔莎冰冻之前发的微信 让安娜知晓了真相 呼唤进击的巨人 拆毁大坝 最后两人看似分居 但技术让距离不是问题 联系很方便 安娜想让艾尔莎来玩 直接发个微信 艾尔莎开着车 骑着白马 就过去了 简直了 ,4
阿伦黛尔肯定没有KTV 岳云鹏屁股脸 ,5
艾尔莎开挂了 ,5
特效做得真的太好看了 细节令人眼花缭乱 颜色和构图美跪了 剧本衔接有问题 整体也太套路 但幸好还有真诚感人的公主灵魂时刻 Jonathan歌多啦 加分  ,4
WTF were they thinking  Why did they put lines like  I prefer my fiance in leathers  in an animation for children ,3
明明就很好看 女人在忙着拯救世界的时候男人连求婚都整不明白 就给我这么拍 ,5
相比于 冰雪奇缘 大胆的颠覆式创新  冰雪奇缘2 则是保守的 虽然迪士尼无可挑剔的动画制作仍旧呈现了一个足够美轮美奂的童话世界 但在这部电影中 剧情的平庸  看点的匮乏 都使电影固然一如既往的拥有优美空灵的旋律 却再唱不出那声动梁尘的 let it go  ,3
