comments,star
所谓的神秘组织  MIB 居然被人轻松跟踪 随后并轻易加入  所谓的 死亡堡垒  除了老大总共只有三人 其中一人还是叛徒  所谓的大反派蜂兽 也只不过是最后露个脸随即被一炮干掉而已  锤哥的H探员 除了性感 也只剩下抡起小锤锤这个梗了  女武神的M探员 自以为地耍帅 片中表现让人索然无味  可爱卖萌的外星人兵兵 也只不过是用来讨好观众罢了  春节过去四个月后黄渤终被发现是外星人  热爱跳街舞的幻影双煞死的让人莫名心疼  剧情太无聊 笑点很尴尬 一部令人厌烦的话痨片  请问谁有记忆消除器 帮我把这部 黑衣人 从我记忆中抹掉好吗 ,2
除了圈更多钱和让观众受累架一副眼镜 3D电影真心没必要 中美贸易战正式开打后看的第一部美帝电影 开发商赠票还有送饮料 开场第一句台词就是骂向来不怎么听美国话的法国 嘿嘿 黑衣人系列的外星人设计经过那么多年依然还是能有密集的创意 笑料则平平 整体三星半 ,3
锤哥终于不是可爱肥宅了 黑衣人还我一个帅回来的海总 开心去电影院舔屏了 ,5
好莱坞最近是不是太浮躁了 最近欠打磨的电影作品也太多了 同样单薄的剧情 立不住的反派 毫无魅力的主角 以及匪夷所思的人物动机 这部更是从摄影到剪辑都不行 反派的动机和冲突全都乱七八糟 然而剧情居然还是很好猜  两位主角不仅没有角色魅力 相互也没火花   感觉 Chris Hemsworth 前途堪忧 自从看完 皇家酒店谋杀案   就深刻觉得只要脱离了雷神的角色 CH的演技就完全不存在 能看的只剩下脸和身材 演任何角色都是智商不及格的花瓶   拜托黑衣人重启这一部就好 别继续拍了吧 ,2
黑衣人系列的特色是各种脑洞大开的外星人和擦的锃亮的武器 这一部在传承方面是合格的 剧情方面一直不是黑衣人的重点 这部也同样 两个转折都很平淡 几个场景切换像流水线一样 锤哥演技还行 女武神演的再放一点就好了 你俩仙宫搭档那么久了再来点电 黄渤身为外星人拍了部 疯狂的外星人  细思极恐  ps 演员表里有马一龙是演化了妆的外星人吗 演技不错完全没找到 ,3
差了点意思 明显不如上一集嘛,2
这一部所谓的续集已经完全丢弃了前作的世界观 外星皇族把武器偷拿到地球毫无逻辑 主要剧情也成了俗不可耐的猜反派故事 前三部里各种让人惊叹的外星人伪装 这一部里基本没有 让人分不清在看的是黑衣人还是星球大战 黄渤的镜头应该是针对不同市场特制的 相信在其它国家放的时候会是相应的明星,3
几乎丧失掉了黑衣人这个系列最大的乐趣和精华所在 除了熟悉的片头字体和记忆消除棒以外 剩下的部分简直平庸到让人只想快进 完全沦落成一部空有花架子的全球时装走秀大片 连升格这种方式都用上了 锤哥的油腻废柴式演法已经到了哪怕是吐槽自己都想让人翻白眼的地步了 跟女武神之间也毫无火花可言 文戏部分的冗长也浇灭了最后一丝可能让这个剧情变得更深入更曲折更丰富的可能性 毕竟对于一个明显到不能再明显的谜底来说 每拖沓一秒钟都是对观众的煎熬 可以说没有哪一次像这次这样无比怀念史皇 ,2
一部很炫酷的 欢乐喜剧片 丑萌丑萌的外星人段子手  可以出周边了  and影片居然出现了青岛贵妇黄渤   ,4
浪费钞票系列 难怪三巨头只有海总继续保留 离了漫威海总堪忧 ,1
少了威尔 汤米的黑衣人完全变样走形 人设 演员 剧情烂得不是一点点 唯一亮点只有奇奇怪怪的外星人 动作配乐节奏无脑爽加星 两星半 ,3
好难看 街头枪战没有盗火线十分之一好看 老城追车连007明日帝国的皮毛都没碰到 反派还不如小美人鱼的乌苏拉有台型 文戏和剧情推进随便程度连憨豆特工3都比不上 笑点就更糟糕了 最终决战什么烂梗 不仅科幻没看头 连及格的爆米花片都不算  太差了  ,2
如果大屏幕上的中国脸换成马云我就给五星  ,3
这可能是2019年特效最糟糕的好莱坞大片儿了吧  ,3
这简直就是 雷神 外传 连人物性格都差不多 当他拿起小锤子的时候全场激动的鼓掌 电影整体还不错 只是没有威尔史密斯真的不能算是黑衣人,3
分数低应该就是因为IP的缘故了 如果是一部独立的爆米花电影 就还能接受 卡司很强大了 剧情说得过去 外星人也蛮可爱的 ,3
老黑衣CP真得已经老得不行了 新黑衣CP才是荷尔蒙炸裂的王道 ,4
及其尬的特效 还有拿锤子的尴尬笑料,3
一个试图靠女权失败的剧作 Men in Black就足够了 锤哥和女武神的组合没有一丁点点火花 外星人也是为了出现而出现 整个剧情绵软无力 高潮结束了我还在想这就完了  这演了个啥   ,2
非常标准的难看 古老套路尴尬幽默无趣动作大集合,2
威尔史密斯跑去蓝星球过上了贫嘴神灯的幸福生活 锤哥在黑衣宇宙沿用了星爵人设 名叫 诶好巧是你啊快救救 的长毛星际宝贝 再加上和西部AI 外星炫光都打过交道的女搭档  这一锅炖起来 还挺好吃 ,4
2 5 这剧本也太水了 锤哥感觉全程不在状态 ,3
阿丽塔9亿 大侦探皮卡丘6亿 黑衣人只有3亿 所以好莱坞电影其实故事烂没关系 把视效做得好一点也行 最起码你得有一个卖点吧 如果这都做不到的话 只能扑街了,3
小时候看的片名叫 黑超特警组  与 抓鬼敢死队 是相比 其言语风格和角色个性更让人影响深刻 新版的 黑衣人 特效上趋于无懈 笑点紧跟流行恶搞梗 还致敬了前辈们 不过 年代相差较大 基本只能作娱乐爆米花影片看待 整体还是可以的 ,3
一直打瞌睡 无聊,2
5 0 10 分 重看 蓝光 这个系列是一部不如一部呀   剧情漏洞百出 搞笑老套落伍 还玩了个雷神的锤子梗  就连特效场面都好一般   外星人种类都没以前那么多了   给小兵兵配音的 我听出来是谁了 主要是 硅谷 看了两遍 声音熟悉了   ,3
最近不适合去电影院 看过的全部踩雷 惨 ,2
我觉得我仿佛看了一场网大   ,2
就差一睡为敬了 ,2
就算没抱什么期待去看 也被平庸到一脸冷漠 如此酷炫的设定怎么可以拍到这么无聊 就连武器和外星人都不如七年前有想象力 锤哥绝了 第一次看到有男明星穿西装不好看 一点仪态都没有 潇洒倜傥真的不是流里流气脚下没跟啊 这片子他根本没撑起来 也就看看女武神和丽贝卡吧 ,2
极其失败的软重启 没有见过这么稀烂的剧本,1
阿斯加德二人生存再就业 放在这个系列下对比 故事通篇无深刻记忆点 想象力差一大截 仅靠男女搭配嘴炮而外星人做摆设来强行搞笑是非常无趣的 ,2
烂片 经典的展示人类渺小的片尾都没有 拒绝承认这是黑衣人系列的续集 ,1
F 加里 格雷对大片的掌控游刃有余 相比巴里 索南菲尔德导演的旧三部曲  黑衣人 全球追缉 的趣味 笑点更主流一些 更符合这个时代 克里斯 海姆斯沃斯魅力无敌 连外星人也无法抵御 影片剥削性地利用了这一点 他倒也大方 嬉嬉笑笑地全程配合 ,4
太易猜到誰是大魔王     黃色笑話最好笑    改名黑衣女人吧  港譯最好  沒性別歧視     ,3
真的我是黑衣人系列的粉来着 但我觉得还是威尔史密斯演的好 锤哥和女武神演的是个什么啊 全程卖傻尴尬让人以为锤哥是被附体还是中毒了 结果最后只是失忆和傻而已  然后强行消费女性向 比如women in black还有所谓身材福利  全程 WTF   所以男主其实是蛋壳小兵兵  笑点担当 另外的笑点就是锤子梗了 强烈不建议电影院看 ,2
人家想做花瓶就让他心甘情愿地做吧 演技稀烂 ,1
神马玩意儿 真想用消除器自我洗脑一次,1
想锤哥演一些好的有深度的电影 我相信超越布拉德皮特那个渣男指日可待 可是他在里面真的表现不太好 除了那段没必要存在的睡了外星人一段秀身材  后半段剪辑灾难啊  ,2
帅哥美女 耍耍酷 换了主演后 喜剧效果弱化了不少    怀念威尔斯密斯   ,3
太无聊了 锤哥溜肩,2
我卡 雷神携手女武神演了一部儿童科幻片   ,2
流传在系列骨血里的恶趣味也变成 甚至低于 流水线作业 脑子不需要可以捐给有用的人,1
我挺傻的吧 我始终坚信地球上有外星人存在 只不过他们披着人皮 可这部太让我失望了 一点也不好看 ,2
我没有想到的是特效做得这么烂  还我两块五 ,3
最后H和T的对决 很悲壮哒 因为对于H而言 T是一日为师终生为父的情感  ,4
人气 IP 重启 在吸金面前 多年沉淀的口碑和情怀什么的统统拿去喂狗 ,2
剧情粗糙 笑点刻意 锤哥耍帅油腻 和女武神毫无cp感 连动作场面都乏善可陈 看到想睡 两颗星给那个小兵,2
没必要 ,1
一家三口去看的 看到一小时左右我先退场了 然后老婆孩子15分钟后退场 这电影实在是一言难尽 ,2
这片子普通得就像猜H名字时一下猜到Henry这个毫无惊喜的再常见不过的名字 亮点只有不救女儿的Liam Neeson和流海假发精Rebecca Ferguson,3
画面肯定没得说啊 看导演和监制就知道 而且男主实在是太有吸引力了 我男神海总啊 ,5
炒冷饭 与威尔 史密斯 汤米 李 琼斯的版本相比差太多 全程尬演 ,2
真的有很多托儿啊 除了一些口活儿 都是俗套 俩演员即跳戏又硬装酷的表演 经常想让人翻白眼 上座率出奇的低 电影院里发的    突然想起来片头出现了小企鹅腾讯 我就明白了 ,2
看完好几天了还是气炸 毁我MIB大IP 剧本垃圾 编排垃圾 主演垃圾 特效创意垃圾 一部片子连一点点可夸的地方都找不出来 剧情漏洞多得跟个竹篓一样 装垃圾都嫌会漏,2
就是一种 你想讲什么其实我都懂但我也不明白你为什么没讲好 的微妙感 想看社畜C被卖脸上位二逼同事和神经兮兮上司压榨还没法出外勤只能收拾残局写报告因此和外星人疯狂吐槽的日常600集,3
锤哥是真性感 除此之外好像啥也没有了 ,3
  用了不少网上的ET梗 合格   艾玛汤普森和丽贝卡弗格森加一星 ,4
现场真有 黑衣人 护体 真有     只是没带黑墨镜     哈哈  全新的重启 除了几处致敬前作 竟然毫无瓜葛  剧情很幽默 3D画面不错 特效也养眼  阿拉伯混血反派出场 梳着小脏鞭 够狠 挺酷  果然在好莱坞 政治正确很重要 女性领导主要剧情  上下级情同父子 有悬疑 最后反转 关键情节就不剧透了  笑点挺多 好评    ,5
改编不是瞎编 戏说不是胡说,2
与黑衣人没有关系 就是套壳故事穿西装简单轻松打倒外星人 黄渤实力证明自己有外星人潜质 雷神女武神在犯二的道路一去不回 升级的只有特效 导演剧本各种不合后的产物  ,3
唉变成了观光搞笑广告丑怪片 简直太对不起片头片尾的迷离时空既视感字体 又成功毁童年 还好是免费IMAX 心疼为了不迟到打的15块钱摩的费手动捂脸表情,1
我记得曾经看黑衣人3的时候在影院直接睡过去  论花瓶男的重要性 我明明在说Liam大叔才是颜值担当 Oh  Marrakech   Oh  Pawnie ,3
海总太帅了 我喜欢他们拿汽车部件打架的那段,3
黑凤凰 黑衣人 吃屎二连,3
不够胡逼 远远不够 还是放不开啊 脑洞也不行 太平庸,3
无聊 尼森老师已经成为导师 终极反派代言人了 为了看开头和结尾的Emma Thompson 坚持看完尬聊正片 MI系列的趣味性完全丧失 ,2
新导演似乎完全没有理解黑衣人系列的趣味 故事简单 对白话唠又无聊 以往那些奇妙丰富的设计和人物塑造都消失殆尽 ,2
作为 黑衣人 老粉 其实这个重启方向还挺满意的 阿斯加德组合的化学反应也还算不错了 就是太省钱 太话唠 太没开脑洞 结尾太开挂 总给人有点怒其不争的感觉 大概也是为此有点败光了路人好感 无论如何还是希望会有下一部 丽贝卡弗格森贵为演员表第三位竟然没认出来 以及雷神举小锤锤这个梗可以笑一年 ,3
黑衣人系列越发仆街 曾几何时是设定想象力爆灯的科幻奇作 如今却沦为平庸阴谋的动作小品 简直令人失望 钱都用来请雷神和女武神了吗 不然怎么会一塌糊涂 ,1
四舍五入相当于翻拍了第一部吧 ,3
重复就是失忆,3
台词傻帽儿无聊 世界观与之前没什么突破的 故事马马虎虎 虽然不是烂片但也没啥值得回味的 ,3
很好笑啊 哈哈哈哈哈哈哈哈,4
应该先看豆瓣评分再去电影院的 剧情弱 人物设计较差 故事本身没有太大悬念 不过科幻感还是非常棒的 ps 我个人不喜欢 ,2
算合格爆米花吧 Dennies听声音就是好可爱 物化锤哥真的干得漂亮,3
特效还行 剧情一般般,3
阿斯加德雷神和女武神再搭档 演员均很出彩 但剧情不出彩 竟然连续看了两部Rafe Spall的电影  前一部是昨晚看的 热血警探  插科打诨的多余台词太多 更显主线剧情薄弱无比 宣传中的许多外星人也没出现 太失望了 好喜欢可爱哒Pawny兵兵 美艳如蛇蝎美女的反派居然是Rebecca Ferguson姐姐演的    ,3
剧情太简单了 特效还好,3
个人比较喜欢原著的剧情 这一部当作爆米花电影看吧 ,4
像黑衣人这样非常依赖演员魅力的电影 这一次很聪明的选择了锤哥和武姐这样的喜感CP 依然一黑一白 但是有了不一样的风情 好看 ,5
     ,2
男主作为和那么多地球外星美女搞过的人 怎么就看上女主了 女主这次的扮相比女武神丑了太多 一点都不英姿飒爽 那个女军火商我还以为是外星妖媚美女 感觉没什么特别的 就三个小弟 总控室既没有门锁控制台也没有密码 还要自己和人打架 开头那个外星人一看就知道后面会出来认亲 还有那个蜂族 老大才是坏人也一点都不意外 男主女主cp感太差 感觉有点尴尬 ,3
比预期的好点 虽然故事有些无趣 但特效场面还是在水准之上 不过锤哥和女武神还是在 雷神3 里比较有意思 倒是看到之前 黑衣人 三部电影里熟悉的武器 道具乃至外星人等 让我有冒出重温老三部的冲动 ,3
现在有些片子 只能为特效打分了 从头到尾都是反面教材 ,2
兵兵超可爱 ,4
多好的系列啊 就这么毁了 ,2
 黑衣人 全球追缉 3D 它凑齐了所有大卖元素 超级IP 偶像巨星 特效和萌物 自然会相应提高审美期待 剧情跟前几部有点类似 几场打斗场面贡献了主要的肾上腺素 锤哥和女武神这对组合更像兄妹 黄渤这个 外星人 几秒钟的露脸是最大惊喜 ,4
完全丢了此前三部曲系列的精髓 就算锤哥露肉和萌萌的外星宠物也挽救不了这垃圾的剧情 黑衣人特工都沦落到向外星生物出卖肉体来完成任务吗 HIGH T人设的反转和最后的良心发现是什么鬼  ,2
       编剧是被谋杀了吗,2
故事的所有逻辑都建立在锤哥的腹肌跟那张脸上 嗯对我吃 其实就是还算及格的爆米花电影 这个评分也太惨了23333,3
阿斯加德管理层放弃了小渔村 到MIB再就业 ,2
及格了吧,3
剧情松散生硬 男女主完全不来电 动作戏敷衍老套 有剧明显的穿帮镜头 文戏更是差出天际 别说什么你行你上 让我上真能比这破编剧强 导演生生把所有演员的表演都拉低了一个档次 女主在这部里演技是怎么回事 是开创了嘚瑟式表演法吗 女权的梗生硬而尴尬 各种擦边球笑话却处处透露出三俗感 连姆叔 艾玛婶 瑞贝卡这些神配角也不能拯救它的无聊 ,1
海总这个锤子梗是过不去了 哈哈哈 小锤子笑死我了 ,5
个人而言 平均分6分左右还是很公正的 因为全片只能算得上是徒有其表的花瓶电影 是的  花瓶  连 爆米花 都算不上 因为只有特效秀 而没有内涵 suit in women的生硬ZZ正确也适得其反 ,3
em两星半,3
不要以为把老版的车秀一下整点夜店狂欢露点锤哥肌肉就行了 人设毫无特色 全程充斥着一点也不好笑只觉得拖时长的垃圾梗 黄渤出现那一下简直尴尬到爆炸 生怕不知道腾讯是金主之一 剧情跟弱智一样 靠ppt推进 外星人毫无特色 因为连展示都没有 连姆尼森那表演看不出来是反派的都以为观众傻呢 这不就是追龙2同款 大家可尽情在短评找一下谁是内鬼 ,1
滑铁卢一般的口碑崩塌,2
女主太帅了 英气勃勃 男主比 雷神 帅 这个电影还蛮好笑的 女主与男主实力诠释自信与自负的区别 ,3
不会还有续集吧 彻底沦为儿童片 请尊重下成人的心智   ,2
一种把黑色喜剧拍成了漫威电影的感觉 但是还挺好看,4
完全没有老三部的那个范儿 道具设计 桥段设计 以及角色动机台词都很乏味 流水线的东西,3
娱乐片也不能这么拍啊 比较无聊 还有些弱智 ,2
史密斯和李琼斯离开的第七年 ,2
又是一个经典IP狗尾续貂呀 剧情真的太烂了 根本就不是黑衣人的大场面 女武神和雷神的组合太尬了 一点化学反应都没有 ,2
除了大boss打的太省力气 没那么差  ,4
我们黑衣人系列的定位是不正经科幻片 身边处处外星人的大背景 而不是哐哐哐一通打 一眼看穿的所谓阴谋 结果这部 特效的进步一点没带来科技上的创意 外星人造型除了胡子也是毫无想象力 沾光漫威扔个锤子就当笑点了 尴尬不尴尬 黄渤又是什么诡异贴图 致敬三部曲的部分有 伦敦总部办公室有J K的画像 纽约总部看门人旁边是狗狗Frank 地铁里面走出来的是高人气配角虫虫 PS 能不能有人告诉高赞评论的凌凌 黑衣人系列惯常会把记忆清除器用在自家特工身上 我谢谢您了 ,2
大场面做的没啥毛病 剧情有些不够有趣 两人也没有爱情的火花 女武神换男的也没差别 最大笑点居然是雷神拿小锤 ,3
男女搭配 干活不累 还是更怀念威尔斯密斯和汤米李琼斯老爷子的组合 ,3
故事本身极弱 更像一连串小品和闹剧勾连起来的串烧 电影本身从卡司到笑点蹭复联的福利令人发指 ,2
特别普通一部爆米花片 有史以来最糟糕的一部汽车广告片 掀开车衣那一霎那 我对凌志这个牌子的好感度降到了零 特别失望特别愤怒 换车只是对旧日好时光彻底抛弃的第一步 他不叫 Horatio 他叫 Henry,2
Because I m smart  I m motivated  I look good in black ,3
剧里的小笑梗真是尴尬啊 演的略牵强 ,3
史密斯在哪里           ,2
超级难看 若zzzq的大旗不够微妙流畅 不仅不会让人感到平等 反而更显愚蠢和虚伪 威尔史密斯演技自然流畅 也让搞笑变得水到渠成 而这一部中的搞笑与zzzq一样 生涩 硬拗 剧情就更不用说了 无力吐槽 ,2
唯一值得称赞的就是锤哥在妇联4里没有露出来的肉体,1
真的很期待 但是没想象的那么好 想象力 知道为啥十几年前看过我都念念不忘 因为有趣的想象力让与外星人打交道的故事妙趣横生 然后二十年过去的 还是那些元素 格局也很小 与外星人共处那么久就没点新鲜事可以讲嘛 看到一些熟悉的外星人时万分想念没头脑和不高兴的J K,3
额这部黑衣人怎么拍成了这样  ,2
依然有脑洞 但剧情上和经典三部曲比就差了 会出现新搭档 老搭档必然变反派 电影的一般套路 ,2
怎么说呢 就是很无聊 ,2
和爸妈一起去看的 我妈说她没看懂 我爸感觉没意思 剧情确实一般般 主要是笑料感觉也不那么多 海总拿起锤子那块感觉全场就我笑了 明明那么搞笑 回国看的第一个电影 还是杜比巨幕 有中文字幕 cool ,3
为了给足咱锤哥面子 我硬是撑着没睡,2
这个时代啥都缺 就是不缺平庸的好莱坞流水线作业,1
从哥斯拉 黑凤凰到黑衣人 吃屎三连击ಥ_ಥ,2
 The universe has a way of leading you to where you re supposed to be  at the moment you re supposed to be there  ,2
没把握住原版幽默讽刺的内核 阿斯加德的化学反应也消失不见 令人遗憾的叙事水准 一部真正意义上的烂片 ,1
好莱坞版捉妖记 太蠢了 ,1
凭它保留了原版的Main Title和原版的细长字体就值得比黑凤凰 一星 要高的评价呢 ,2
65 100 汤普森真是喜剧 苦情 动作都能hold得漂亮的演员 黑衣人这个浪漫化精英主义的系列 如果不能在视觉效果和创意上寻求突破 就会显得有些老派 但整部电影的幽默基调还是令我满意的 ,3
兵兵很萌 雷神的粉裤子很骚 但若不是马拉喀什的古城古风和外星人黑科技的结合还算有趣外 整部电影就显得太过幼稚了 ,3
没啥说的 无脑爆米花片就是我的最爱啊 ,5
大烂片 巨丑的女主 无聊的剧情 到此为止吧 别继续拍了,2
四年院线观影看过最差的院线商业片 真正做到了什么叫一无是处 表演剧本动机简直就是灾难低配小学生舞台剧 然后又加入女  然后还特么不停给女武神大头贴特写 然后一口一个save world挂在嘴边 实际推理水平幼儿园水准 特效糙的一批 摄影应付的一批 配乐百家饭实在哭了 浪费两小时光阴,1
难看程度匹敌惊奇队长 俺也不明白为什么俺同学非要看这个 俺右边的蓝孩子和左边的小姑娘比这破电影好看一万倍,1
兵兵那段有点逗,3
令人窒息的难看 我对漫威的超级英雄演员没有滤镜 所以女主角真的好丑 大屏幕还放大了这个丑 男主角也一般 长相不是我的菜 剧情乱七八糟 没有威尔史密斯真的不行,1
看了一场闹剧 主角从头到尾都是在尬说台词 ,1
两星半 最令人不耻的一点 外星人太精致了 全场最佳是那只胡子 至于小兵这种卖萌的完全没必要出现 左舵右舵的笑话巨无聊 h和c很有cp感啊怎么办 ,3
一看到连姆尼森就知道他是内奸了 没悬念,3
真的好无聊啊 根本没几个好笑的笑点 玩CP也完全没有火花 锤哥是 超能敢死队 里串场过来的吧 还有那双胞胎外星人反派来干嘛的 这个系列的恶趣味完全没有了,2
3 5 比Will Smith版好看 不仅是商业类型片的节奏愈发成熟的缘故 还很讨巧地很与时俱进地加入了女性主义的元素 毕竟老版里的女性角色槽点多到数不过来 以及两个主角之间的化学反应奇佳 爆吹泰莎,3
生硬,2
   why  ,2
竟然还有雷神梗 硅谷小哥苦荬竟然是那个小怪物Pawny的配音 看到最后我才反应过来 整体剧情一般般 ,3
其实还不错 不过总是觉得没有老版的好看是为什么 总觉得在特效以外 还是少了点什么 ,4
居然看睡着了两次 看来不适合我  20190703,3
预算 1亿1000万 首周末票房 3003万 北美票房 8000万 全球票房 2亿5389万 上映日期 19 06 14 19 10 06 上映周数 17周 分级 PG 13 最高院线数 4224 北美最高排名 1 发行方 Sony,3
故事略单调 没有前几部编的好 锤哥颜值还行 ,3
真的 太好看了 锤哥和女武神的新组合 还有很多很可爱的外星人 最主要是新的世界观 还是斯皮尔伯格监制 速8导演 特别喜欢片中小外星人那段 太萌了 还有巴黎铁塔那段 cool ,5
怎么都喜欢不起来女武神的长相 是不是澳大利亚人才懂澳大利亚人的沙雕气质啊 雷哥什么都不做只要一出现旁边俩人就爆笑  另外 我也想当女王嘤嘤嘤,3
想抖森 ,2
没有灵魂     ,2
话说 女武神泰莎 汤普森真的很有味道了 和锤哥在一起 还蛮搭的说,4
都怪a list 逼我看了那么多烂片,2
新人入训 开车梗  敌人来自天上  KJ探员灭虫史 雷神拿起了锤子  我明白这一部有多努力想讨好观众 尤其是系列老粉 但想象力缺失是一个必须直面的事实 高科技原地踏步 反派符号化 小儿科般的反转 只配给第三部提鞋 全片唯一有灵魂的估计只剩艾玛汤普森了吧 ,2
首先感谢豆瓣盗梦观影团 成为了全球第一批看到电影的观众之一 电影的完成度很高 全程笑点不断 由于是锤哥 女武神 本身的观众缘也不错 剧情里还借用了漫威的梗 这个要看过复联系列的观众才会懂 看到身材恢复的锤哥 感觉还是不错的 ,4
有延续前几集的风格 动作喜剧 幽默风趣 里面设计了蛮多梗的 最明显是雷神的梗 还算不过不失 三星半 ,3
还是喜欢威尔史密斯,3
被黑凤凰惊到之后对这部一点都不抱有希望 谁知道竟然还不错 不算特别老掉牙 主要喜剧路线走的很彻底 挺好 而且那把胡子和小p写的很不错 值得休闲一看 另外 好莱坞大片真的开始侧重女主角 连反叛写的也不算太糟糕  毕竟 这个系列曾是多么man 企鹅这次赚到了 ,3
裹脚布电影,1
 就是那種頭天看完不記得標第二天就完全不記得自己看了什麼的逃避寫稿的神器 我暫且稱這類片子為冥想電影吧 感覺有過度焦慮的療效嗎 媽的 該寫的總歸要寫 有空在這兒BB不如好好审审稿子 啊 道理好簡單可我竟然做不到 我比這部片子還要差勁 好傷感哦,1
名星不少 场景不错 ,3
概设是亮点 气氛是败笔 年龄段很低的作品,3
强烈建议写出这种黑衣人剧本的编剧有空去试穿一下寿衣 ,2
国别一换 评分没三 ,3
爛,2
大写加粗的烂 剧本烂 表演烂 是什么样的投资会找一部还在拍漫威系列的男主女角同时拉过来演另外一个IP 雷神看看美队漫威外挑的剧本 自己不汗颜吗 ,2
你们真的好意思叫黑衣人吗     ,2
没有前三部有趣 但也不算太差 至少特效方面升级了 各种装备也富有想象力 不过锤哥竟然演了一个花瓶角色 还政治正确了一把 但是H M的cp感远远不如老三部里的J K,3
几时可以不再拍这种自以为是的电影了,1
居然是1 85 1 IMAX14,2
怀念威尔史密斯,2
几个外星人设定挺可爱的 John Krasinski比较适合男一角色 萌一下luca molly,3
在电影院里屡次坐立不安 实在是太无聊了 ,2
很不行  但我吃Tessa Thompson这个类型,3
评分很有欺骗性的一部电影 事实上这部片大概是我在2019年遇到的第二部评分过低的院线片 很好地继承了MIB的影片风格 粗粝 诙谐 神经大条 虽然老少配与青年角色成长的主题都已不见 两个主角的欢乐风还是很有样儿 经过导演的放大 生动有趣 片头玩儿连姆的 taken 梗很有好感 片尾生拉硬拽反转与二元对立的设定就属鸡肋了 另外 同一部电影是否最多只有26个agent 这个梗还不交代一下么 D,4
狗尾续貂 海总演什么都像雷神 真的不好玩 没有史皇的MIB是假MIB ,2
第一次 在电影院里看着看着总走神 就感觉片子的完成度不高 像是赶工的产品 完全靠锤哥连叔女武神撑场面 ,3
失望,3
毁我经典黑衣人 威尔史密斯 汤米李琼斯版可是很大部分还原动画的 而这个男女版 英腔 简直魂都没了 表面上看着感觉增加许多外星新事物眼前一亮 但是剧情太弱鸡 像是低配的碟中谍 终结者,2
没有把黑衣人处理外星人与地球人之间关系的工作表现出来 变成了纯粹打外星人和抓内鬼的喜剧特工片 特效是炫了 可是没有了引人细思极恐的 我们之间存在外星人   弹珠里有一个银河系 这类启发点 单纯看作一个科幻喜剧片还是可以的 担上 黑衣人 这个名号就显得没意思了 ,3
我怀疑进入本世纪我球的奇幻电影系列创作能力被外星高等文明封锁了,2
垃圾垃圾 什么时候MIB要蹭热度 借梗了 更别提那小学生都不喜欢的剧情了 这个最爱的系列走到这一步  比星战崩得还离谱 只能期待要么没有下一部 要么不会更烂了 ,1
我真的是黑衣人的死忠了 每一部都看了无数无数遍 这版黑衣人4必须是第一时间的零点场,4
幸好没去电影院看,1
本来想三星 可是你毁了我的1 3部ip回忆必须二星 锤哥的角色跟二傻子一样又废话多 全程二倍速 用了很多漫威梗 女主还挺hot的 街舞兄弟好评 反派太容易猜了 boss战划水 那玩意我真没看出是虫洞来 没有片尾彩蛋差评 ,2
纯爆米花的续集电影 跟前三部相比就是个番外篇 看不到多少致敬的老梗 这样一来就少了不少乐趣 当然 对没看过前几部的人来说也未尝不是好事 ,3
卧槽这个卡斯  ,3
特效不错 剧情一般般吧 笑点也有 锤哥反正是一脸放荡不羁爱自由 没啥突破的 女主不够漂亮 ,3
锤哥 女武神的组合所营造出来的默契和笑料居然这么有趣合拍 这部新篇章把之前三部曲的优点全部汇集在了一起 紧追流行元素 侃爷黄渤首度 同框  女权宣言也丝毫不尬 黑科技武器装备再次进阶 视效优秀到令人拍手 照这个势头拍下去  黑衣人 宇宙未来可期 ,4
Men in Black International 2019 1080p KORSUB HDRip x264 AAC2 0 STUTTERSHIT,2
有一些梗 但整体是不好看,3
双子星杀手夜店跳舞 看得我快笑死了 这不是Les Twins么 除此之外整个电影还是非常无趣无聊 ,2
缺少威尔史密斯的MIB 哎 好歹给个露脸嘛 气得我再看一遍阿拉丁,3
空有特效 人物形象薄弱 剧情也根本没写到点子上 笑点有点尬 这波冷饭咱们不吃 ,3
emmm   ,2
5 7 10,2
我想要T办公室那两幅画,3
花痴了 前胸后背细腰啊翘屁股蛋儿啊什么的 还玩儿了一下小锤子嘿嘿嘿 那啥 沙漠戏份有点甜 ,3
看得出来真的缺经费 大场面基本没有 锤哥男花瓶的电影还要演多少部,2
演员阵容好厉害,3
虽然我不太喜欢话唠 但这分数 这届观众有点严格了吧 剧情上不吐槽了 其实多展示些武器和奇奇怪怪的外星人的话可能还能更像黑衣人一些 ,3
作为爆米花电影来说是合格的 而且把老版的黑白配还升级成了男女黑白配 简直不能更政治正确 锤哥显然是个耍宝配角 专门卖弄迷人微笑和美好肉体 拯救世界的脏活儿都得女主来干 比较遗憾的是外星生物的展示不太多样化 令人印象深刻的就是脏辫兄弟 三臂弗格森 以及女王的宠物小精灵 高潮戏有点弱了 而且剧情过于直白 艾玛 汤普森白发造型好评 ,3
应该算是最难看的一部,2
节奏尚可 二人组喜剧效果比较差 不像之前三部曲那样有逗有捧 ,3
阿海  拥有所有物种都觊觎的肉体 锤子梗玩得不错,3
没想到这么多美丽人类里最辣的是les twins,2
如果不是情怀 如果不是电影院看 应该分数打更低 跟以前完全不是一个水准,2
我觉得没有以前的风格了呢 其实拍的还是挺好的,3
很一般 无论特效还是故事都不像是2019年出品的电影 有woke情节而且略生硬 ,3
就 挺可爱的 没了,4
