comments,star
片头片尾真是省钱 仍然是同类片的翘楚 但当个电影还不够看 不过也没有什么特别能突破的 大部分没眼看,3
我家yuya很会搞笑的你们请多开发他  今井我可以 我已经说了一万遍了  看完竟然对nobu心动了   对不起machi,4
轻松不浅显 继承原有的沙雕冷幽默共存,4
各方面不如剧版,3
再给我一次机会 我也想做这样的不良 ,4
伊藤君 宇宙无敌赛亚小能人 加油 ง   _   ง ,4
就是喜欢男子汉今净胜俊,5
记录下2020年尾的日本电影展 让不能出国的人们能看到大哥大 延续了第一季和SP的恶搞热血青春喜剧 很多梗都让电影院的人一起捧腹大笑 是人是鬼都在秀 只有今井在挨揍的传统永不会变 不过这次今井居然有CP了 期待下一季小姐姐的出现 ,4
映画版经费肉眼可见的充足 贡献出近年少有的王道群架场面 智司 相良的出场可以说是众望所归 完全掩盖了几位主角的风头 ,4
笑点还在 ,5
不够中二啊  ,3
不良少年也是讲武德的,3
5分钟弃了,1
确实比起剧版来说 笑点少了 但是更热血了 越来越有热血高校的感觉了 伊藤的战力真的太迷了 金井太MAN了 ,3
怒打五星 还是依旧好看到爆  新加入的角色非常耀眼 尤其是山本舞香饰演的小凉 一身紫色拿着竹刀很酷  全片最帅的就是今井 没有之一 谁看谁知道  PS  妈 那个叫京子的长的挺好看 就是声音有点别扭 看着怎么这么眼熟呢 妹 桥本环奈啊 哥屋里头墙上挂的签名照就是她 妈 对对 我说怎么这么眼熟 你以后找女朋友不能找这么矮的 指着我  我    山本舞香那样身高的行吧 妈 谁 妹 就是小凉 一身紫的那个 妈 哦哦 想了想  可以  我心想桥本环奈身高不是152 山本舞香155嘛 身高也差不多啊 _   ,5
沙雕版 热血高校  笑死人不偿命 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,4
2021的第一部   ,3
够中二热血 岛国真是把中学演译出了各种花样,4
无人知晓里面那个招人怜爱的小男孩终于不出意外地成长为不良少年 ,4
编剧有点无力 就好几个地方转折略突兀 比如智司明明要被围殴了突然画面就转到大猩猩躲到隔壁厂房被伊藤KO 理解剧场版时间受限所有人物都得出场导致有点慌乱 不过能在剧场版看到各种喜欢的卡司好过瘾哦 贺来贤人 太贺还有柳乐优弥三人对手戏赞爆 Nobu越看越帅 自从爱上马老师以后连带一起喜欢上Nobu了  ,4
呜呜呜 智司 相良超帅         ,3
还是沙雕得有模有样 好喜欢太贺 ,4
和电视剧版差距有些大  笑点和情节都很尴尬呀,2
好几个地方是不是把正片剪了 把花絮粘进去了 太烂了 哈哈哈,3
电影版保持了原有的水准 但完全没有创新的情节 几乎所有的笑点都出现过 几乎所有的剧情都不新鲜 就是打架 加上分散的人物和结构 从这点来说 还不如SP 最起码人家有新点子新桥段 大家确实非常喜欢这个系列 所以随便拍都好笑 但再下一次没有新故事 就难以持续了 混混最后要去工厂打工卖力气太真实了 唯一的亮点 加入了新元素 毕竟人生不止是青少年 ,3
能买到上海日本新片展的票真是太开心了  如果是自己在家看 观感肯定要打骨折 但在影厅里大家一起哈哈哈哈大笑的感觉简直美妙 好开心呀能在影院里看这么棒的快乐电影,4
蛤 乒乓大师三桥 狗粮二人组伊藤 人生赢家今井 刀锋战士影帝 归来的开久女孩儿 ,4
" 日本新片展 杭州嘉里中心 很多笑点并不能Get到 有不少尿点也有比较出彩的地方",3
20210217 为了打而打的沙雕无脑片 ,3
影帝居然演了个打女人的变态  ,4
为什么明知道这片子就是演一帮子不良少年打群架的故事 但我就是看得热血沸腾加开怀大笑 ,5
继续中二,4
把每个人物剧集中搞笑的特点搬运到一起 没有新意 打斗的动机和最后一刻救援的时机都很奇怪 不够热血 ,3
还是一样的配方 一样的味道 但总感觉最终决战三桥和伊藤的戏份太少了 没那么热血了 反倒是开久两位大哥的回归更帅些 抢了主角两人组的许多风头 ,3
一起骑脚踏车真的太秀了 今井也有官配了 哈哈哈哈,4
还是那个沙雕味道 美中不足的是三桥在这部电影里不够狡猾哦 结尾也有点草率,3
太弱了 对方 ,5
比三国志新解强,3
 告訴你啦  我很強又夠卑鄙 所以我天下無敵啦   ,3
一部轻松的 恶搞的 带点热血的校园搞笑剧 用来打发时间还可以 日本人好像很喜欢这种恶搞剧 可能是现实生活太压抑吧 现实中日本人说话一个比一个小声 剧里面一个比一个吼得大声 可能可以宣泄情绪吧 ,4
我认为现在年轻人的审美已经成这样了吗 被朋友安利 看了5分钟就看不下去了 这配叫做电影 被吹成8分真尼玛离天下之大谱 看这个真的是精神和肉体双重折磨 想睡觉都吵的睡不着 纯粹的浪费时间浪费生命的玩意 玩游戏都比看这坨屎好tm1亿倍,1
山本舞香一白就顺眼很多了 看到影帝和太贺一起出现还是在宽松时代的时候了,3
热血高校的感觉,5
熟悉的套路 熟悉的桥段 今井又沦为跑龙套的了 打斗场面虽然不多 但是还是有看点的 ,4
还是TV版笑点和节奏更好一些 ,3
整体剧情和好笑程度一般 部分桥段甚至有些无趣 并没有剧版那么多笑料 不过打架部分还真不错 镜头感设计感也很好 属加分项 三星半 PS 看了半小时我才意识到柳乐优弥的存在 我不配当他粉丝  ,4
搞笑的大哥大,4
看了半个小时 弃了 一般吧,3
选的角都太好了,4
还是熟悉的味道,4
很俗套地说一句 爷青回 不得不说日剧售后真好啊,4
欢乐到不行,5
还好爸爸们和班主任的戏份少 不然真的会把我笑晕过去 ,4
日本电影周 买票去看了这个映画 我没看过剧版 因为觉得主角们的造型牺牲太大了 不过确实挺好笑的 一个电影院都在哈哈哈,4
好玩好玩 智司和相良出场很燃 今井有了桃花运,4
所有角色都回归了 又找回追剧时的那股快乐 依然沙雕 加倍中二 倍感亲切 开久两位老大回来那段太燃了 最后的群战也不错 三桥那句 不准你动我朋友一根寒毛 实在太帅了 帅不过三秒也是意料之中 只可惜两位主角在大战中的戏份实在太少了 看得不过瘾 影帝还是演什么像什么的 7 8,4
还是挺好玩的 虽然还是受不了日本演员大吼大叫夸张的浮夸的表情表演方式 但是这种漫画式真人版还是有点意思 打架的时候还是挺用心 动作场面还是很帅气的 挺好玩的 难得分数也那么高 ,3
当提到说找个打不过的人的时候我就知道这锅肯定要三桥来背了 哈哈哈哈 剧场版少了笑点跟颜艺  但是整体上还是不错 柳乐优弥的加入让我发现他也非常适合演漫改 ,4
日本姑娘都这么可爱的吗  ,5
贱到极致方得大自在 三酱水平依旧 似尬非尬 今井笑死我了 虚势强无敌 希望有续集 把伊藤换人吧,4
论沙雕还是得看福田雄一 绝赞 应该不会再出同系列的了吧 毕竟伊藤糊了       ,5
实在是中二欢乐到不行 电影院里笑声不断 环奈酱实在是千年可爱 贤人的自带音效也是可爱到不行 柳乐优弥的长发真的让人无法直视 太好笑了 ,4
没有漫画基础的国度这种演法叫自杀 ,3
噫  自从接受了矶村勇斗是羊姐的年下弟弟这个设定以后 看什么都带上了小狼狗滤镜 救命w 以及电影版里桥本妹妹还是一如既往的尴尬划水 其余全员都乖惨了 一把抱住 ,4
大战前的戏份竟然无聊到这种地步 感觉智商被当成小悟一样按在地上摩擦 除了凉子竟然没啥看头,2
终于等到你 原班人马很 ,5
一如既往,4
感觉相比之前的剧集 少了什么 ,3
很好笑 没看过电视剧也能看懂 ,4
妹妹辣评相良智司 进厂了 我笑哕 给妹妹讲今井这个姓中文发音好似日语  的意思 妹妹笑哕 ,3
抱着一定会笑死我的期待去看 电影版居然有点小无聊 各种耍白痴和打脸爽桥段 就仿佛看到20年前漫画版的鬼冢英吉穿回少年时代 然后20年后爬到了现实 不过20年前我能笑着燃 今天却不由自主有抠脚的冲动 对不良少年剧情不再有激情 大概真的是我老了吧   回头继续剧版补完中 感觉还不错   其实对桥本妹妹演出的大姐头和小可爱伊藤的腻歪恋爱桥段还是很满意的 就是太少了 ,3
  杜绝暴力 人人有责  sp和剧场版的最终效果都低于预期了 果然一走剧情就不怎么沙雕了 福田雄一还是一如既往的喜欢收集笑场片段 最后恭喜好男人今井脱单了 ,4
大乱斗,4
现在觉得今井太好笑了,3
"熟悉的味道 依旧能笑出眼泪 希望继续出SP之类的吧 还是很喜欢看这群人聚在一起打打闹闹的 不过缺点是小悟的线处理得莫名其妙 包括顶罪的部分都很违和 伊藤被打更是很奇怪 而且最后群戏结束的好突兀 不太尽兴啊",4
这群架打得,3
这部剧自始至终都是懂的人才能懂 嫌梗老套的可以不看 最后三家高校混战太燃了 梦回2018 智司太帅 今井一如既往小天使 ,4
没有剧沙雕了 但是多了热血,3
不错 维持了之前的水平 太贺真的牛逼 不过福田三宝 室毅 佐藤二朗和吉田钢太郎 还是一样的尬 尤其佐藤二朗   看的好像是一个民间翻译版 翻译融了好多当地的梗好好笑 ,4
这么火会拍第二季啊,4
不良少年唱摇滚比打架有看头哟  开久老大回归有些情怀牌的味道  无奈节奏散缺少新包袱高潮无力  奔着赤坂理子看的总觉得镜头太少  值得开心的是金井难得抱得美人归 ,3
突然get到了智司和相良的帅气 开久夫妇回归激动人心 最后的大混战还是有点感觉的 热血多了沙雕少了没有之前好笑了 三桥和伊藤在这部里都不太行 今井要翻身了可喜可贺hhh,4
剧情毫无进展 但是足够爽快 全篇的打斗 不知道的以为 热血高校 呢 还有 桥本好像又圆了 ,4
充斥着漫画的气息 这么一想 就很自然的热血和有趣 因为进入了中二的心理状态 ,3
小悟这种人是哪里来的辣鸡啊 前一小时真的看得好生气 为什么要撒谎啊 为什么要骗他表姐是三桥打的啊 看来风评真的很重要 北根坏的人渣果然没底线啊 就算是学生也太辣鸡了吧 建议早点原地爆炸 昔日的不良少年相良和智司已经成为了打工人 有笑到 对 我才不会输给你这种人 所以建议先把那个爱在衣服里放刀的人的外套先脱掉 ,4
呃 ,3
好尬,3
一开始看觉得好闹 看进去就又是沙雕欢乐了,3
理子她爸永远能承包我所有的笑点,3
太好笑了 好喜欢这种看起来轻松开心的片儿,4
一如既往的傻吊哈哈哈 影帝的反派好帅 智司和相良出来很燃 今井终于有女朋友啦 而且还很漂亮 ,5
完蛋了哈哈哈哈哈哈 嗑笨蛋情侣嗑偏了 伊藤三桥才好嗑啊哈哈哈哈哈哈 47分21秒 三酱笑场了哈哈哈哈哈哈哈 以及 柳乐的眼睛也太媚了 演十四的时候就发现媚的和漫画一样  太快乐了 真的太快乐了 我愿称之为与时俱进新时代热血高校 ,5
節奏稀爛一點也不好笑 還是三池玩剩下的,1
弱化了沙雕 强化了热血 所以多了很多写反派的无聊时间 娱乐性没剧集好 笑料也大多来自于一众配角 ,3
福田的剧本上根本没写几个字 全靠演员在捯饬吧 水时长的恶搞有点笑不出来了 马后炮地觉得健太郎演得不对劲 是我有色滤镜还是他真的飘了或者是福田组氛围越发没正形了 影帝明明在书店做着漫画梦 怎么也去做不良了 看到没有智司相良的开久被欺负得那么惨 我大吼山崎贤人开久罪人hhh,3
唔 我已经笑不出来了,3
嗯 是我以前看的感觉 但最后用乒乓球拍有些牵强 ,4
有电视剧那个味 但是不够沙雕 没有电视剧带给我那么多欢乐 是人是鬼都在秀 只有今井在挨揍 最喜欢今井和他的小弟了 这两人看起来真是好混混 最想要的功夫是理子的盒气道 轻柔而厉害 在练功场的衣服也好看 以及相良原来人气这么高 确实帅 即便是演了 恋爱的母亲们 小奶狗之后 也不串戏 这大概是最后一次在银幕上看到伊藤了 成名过早而人还未成熟的后果 肇事逃逸  可惜了 ,4
看疲惫了,1
还是那么好笑啊哈哈哈哈,4
 7 10 对青春校园喜剧并不是很感冒 日剧迷的笑点和我确实有很大差异 有些情节确实笑不出来  虹桥艺术中心,4
特意从广州飞来上海看除我没谁了吧 剧院里几百号人一起爆笑观感不要太好 三桥伊藤在的镜头就是笑 只有开久组出场是一片wow 我笑得最欢的是佛祖安静的那段 yuya这人物取名就很随意哈哈 新OP没有之前那味儿了,3
欢乐无脑片,4
挺搞笑的,3
还是一样的配方 这不过这部主角几人的比重感觉变小了,4
怎么完全没有了剧集的那种兴奋和有趣的感觉,2
反派之一居然是柳乐优弥 当初的戛纳影帝 造型过于欠打没有看出来 所谓剧场版就是把所有老梗都融入其中 拼命凑足时长 反倒没有短篇好看 就好像一个笑话翻来覆去讲到你面无表情为止 或者说我老了 ,2
还没有sp好看 几乎没有笑点 ,2
还行 该回归的都回归了 不过影帝给那个无名老大衬得真的好矮啊  ,3
最后给我都看热血了 智司和相良都 了许多 不过 三酱 你是yyds 柳乐优弥演得不错 ,4
欣赏无能,2
这不是电影 这就是一部普通的日剧SP ,3
智司和相良出场觉得他俩才是主角 今井小天使总算嫁出去了 赞,5
日本新片展,4
本来只想给三颗星 不知有没有下一部 那就多给一颗 剧情确实有点崩坏了 属于没话找话 略显尴尬 ,4
毛线 文化差异 看着里面的人真做作 不过 三桥这性格 挺逗 有一贯日本动漫里男主的作风 可靠的时候很可靠 搞笑的时候傻乎乎 就这吧 哦 日本的高中生 都真老啊,2
无感,3
比起搞笑不良 这部展现了更多的热血打架不良 不良的世界也有不良的情怀 最后的摇滚live很棒 ,4
每次大电影大概就是正传的正派反派大联合吧 ,3
乒乓拍是认真的吗 ,4
 急迫需求拍第二季啊 一集的电影版看的也不过瘾 一集电影里面要把所有的人物都出场还有有所表演也是为难了 开久老大智司哥还是最帅 今井修成正果有了女朋友 看的很开心啊 更期待第二季早点到来了 ,4
剧情走向挺   老套 但还好有我爱的清野菜名 今井最大赢家,3
傻屌成分少了 热血成分又不够 结局好仓促 ,4
桥本环奈彻底打酱油 搞笑桥段模式单一 最后的大高潮为了让俩主角参与进去煞费苦心 导致收尾尴尬无比 编剧何不让外校生直接进入双主的学校 这样强行为了让所有人出场其实没什么意义 两个打工仔回校打架也并不热血 并不感动 ,3
可爱但无趣 影帝发型太丑咯 还不如三井,3
没有电视剧那么好笑了 还是有点点好笑的,4
还好吧  ,4
其实做成剧场版挺没必要的 就是相当于把两集拼一拼成了一集 还是熟悉的开头和片头曲 片尾多加了一首歌 但是三桥伊藤今井理子小京还在 这个IP就不会难看 啊 相良和智司归来的时候 还怪感动的TUT,4
多一星给到情怀分 严格来说 作为一部电影是不合格的 相比起剧 热血了一些 但是笑料感觉减少了很多 不过多少可以理解 这种题材很容易就会把各种套路都拍完 感觉第一季实在封神 之后的作品也难以超越 很怀念以前看大哥大的时光 ,3
在一群更操蛋的小混混的映衬下 三桥真是善良可爱正义化身 而且还机智聪明  另外 真的更喜欢京子酱了 太太太乖了 btw 今井终于拥有了甜甜的恋爱粉红 ,5
观阅本片需要一定的电视剧背景 不然会觉得太过中二,3
三桥真的是抢人头大师  ,4
演唱会不错,4
维持正常水准 反派boss有点魄力不够啊,4
没啥营养的无脑喜剧,3
漫画电影改变不好的话 还是很尴尬 ,3
常见的剧场版新敌人设定 但是影帝你不是书店店长吗怎么变成不良了哈哈 影版笑点比较少 亮点也不足 对比剧版显得质量普通了些 PS 结尾处今井终于得到了短暂的桃花运 但我惊讶地发现饰演凉子的演员山本舞香居然是伊藤健太郎的女朋友  ,4
贺来贤人天菜 ,4
剧场版没那么好笑了但要比之前的更热血 今井翻身咯 ed挺喜欢 影帝演反派有点东西,3
电视剧版本评分挺高 电影版的类似的看过热血高校 大概都是这种有点杀马特的效果 还有就是傻呆呆的人物 甜美的女生 稍微有那么点解压的电影吧 过程中看得睡着了 不是因为电影的事 估计是最近休息不太好 ,3
说是电影 其实还是剧的套路 但是少了分集的结构划分 众多角色塞在一部电影的时长里 难免显得剧情散乱 节奏拖沓 最后的高潮部分也是结束得过于仓促 ,3
爷青结 智司真帅,4
三星半 比SP拍得好一丢丢 ,3
剧版所有人物和梗都复现了一遍 高潮戏份太疲软实在不太行 人物太多也搞得结构过于松散 还是剧更适合 柳乐优弥的造型完全没认出来 智司和相良的回归太燃了 看着今井最后终于修成正果 露出了老父亲的微笑 ,3
舞香好评,4
还是那个味道 但总觉得差点意思 ,4
笑死了,5
充满快乐的两个小时    ,5
群架的那刻真的燃起来 桥本环奈还是那么可爱 ,5
6 5 10 粉丝向,3
恭喜今井哥 挨打了这么多次终于脱单了,3
想康沙雕片   已康   一秒上頭   ,4
热热闹闹,3
搞笑依旧搞笑 内核搞得太简单了 收买和背叛铺垫不够 人设立不住 感觉道理假大空 最后干架场面热血是热血 但为了xx的骄傲这句话喊出来 武力值第一就是骄傲吗 如果想表达开久他们不良少年的骄傲是保护弱小感觉前边的铺垫不够呀 可能这就是文化背景差异吧 飞刀老二拿出刀的时候让我想到了村东头的tony 跟开久老二打架时候两人像两个剃头师傅争夺谁搞的发型更好看一样 理子爸爸决战前教的那几招我还以为是对后文的铺垫 开久老大们最后的归宿是打工 就给我看傻了 当不良的光明未来竟然就是这样 嚣张三年之后当孙子一辈子吗  这未来对当不良的人来说吸引力在哪里 茫然,3
中学混混张牙舞爪打群架,2
老ip日本流量中国粉丝,3
今井真 人生赢家 PS 想想太贺上一部 我梦见了那个女孩 里和12个妹子CP 更生气了 ,3
20210129滦州,4
emmm没啥新意和亮点 只能说继承风格继承得很好,2
相良小野猫 携开久老大 回归的那一刻 如果我在日本新片展现场 一定会失声尖叫的  是人是鬼都在秀 只有今井在挨揍 这句口号我宣布从今天起正式作废 谁还没有个貌美如花身手不凡的暧昧对象呢 最后写给三酱 意欲惩恶 必先嘲其队友而后收割 此乃小小不良的大智慧 ,5
电影版没有那么的沙雕 不过最后还蛮热血的,3
对一个反套路系列来说电影版的节奏太保守了 而且搞笑元素也淡了许多 最后的乱战场面倒是非常不错  山本舞香的角色真的很合适 ,3
笑点不太多,3
7 我天 今井居然有女朋友了  虽然他依然在挨揍的说  ,3
 日本新片展 几百人在大光明一起拍手大笑的感觉真的太好了  剧情好过sp但不如多拉马 不过依然深井冰笑到肚子疼 三酱最后出场KO场面略短有点意犹未尽 影帝萨斯噶影帝 演个变态痞子也太到位了 相良和satoshi回来后面妹子惊呼太帅啦 这次终于给今井争取到了美丽的爱情  自从三酱 真的再也无法直视贤人了 ,5
必须安排啊 还好我没有错过  Xswl 还是熟悉的配方 还是熟悉的味道啊  等了半年的大哥大终于看过瘾了 要是有第二季就更好了 柳乐优弥影帝饰演卑鄙的人真到位哈哈 伊藤真实女友山本舞香是真的正妹呦 是人是鬼都在秀 这下今井也有cp了  当开久和外来的学校对阵时 热血沸腾 值了,5
前半段无聊 三桥和伊藤被耍铁链的吓到后骑车开溜 森川悟被北根坏的人欺负后随口跟表姐说是三桥干的引起误会 今井被三桥算计又双叒叕躺枪 伊藤和京子蒙眼秀恩爱 之后伊藤被大岳打到怀疑人生 这些情节杂乱无章 老套路 延续了中二 尬的特点 却很枯燥 开久诱骗柳三人进入埋伏圈后开始高能 被假意保护的悟自愿为捅伤开久数名大将的柳顶包 智司与相良的回归 笑点也变多了 偷武士服与骑士装 误认为儿子是去参选学生会的三桥爹妈 依旧怂包结巴的理子老爸 工厂大战爆燃 开久诸将登场又酷又搞笑 与北根坏列队开战冲向对方这段似乎在致敬 热血高校  确认过眼神 我遇上想打的人 智司打爆大岳 柳与相良难分伯仲 伊藤单刷逃脱的大岳 三桥关键时刻乒乓球接飞刀铁拳结束战斗 智司提议去卖章鱼烧太逗了 恭喜今井 喜得凉子   山本舞香超美 ,4
一如既往地搞笑 那个表姐好漂亮 有点像lisa ,4
总该是最后一部了吧 明明长着一张完美初恋脸 没想到竟然是个垃圾 真失望 ,4
事到如今 我只想看智司 片尾他在台下那么高兴蹦那么高实在太可爱 nobu这大狗子属性  ,4
今井是最大赢家,4
有点审美疲劳了吧 依然还是那几个搞笑套路 剧情基本上没啥创新 还好智司相良出来了 最后大决战有点不过瘾 今井终于有妹纸了 ,4
是比SP更难看的存在  除了打就是打 电影版居然完全不好笑   ,2
谁没有经历过校园欺凌呢 说到底还是反抗 反抗 反抗 可惜成年以后就不曾再这样酣畅了 ,4
不去画画学人家打架  柳乐 ,5
铃木伸之可以算是不良少年影视作品中的老面孔了 从无糖到热血街区再到我是大哥大 本片有点热血高校的味道  实力配置也算均衡 但核还是那个大哥大的搞笑的核 贺来贤人招牌式的鼹鼠笑 让人忍俊不禁呢   ,5
桥本比表情下限无人能及,3
最爱今井 ,3
结局打戏挺爽 低配版热血高校 别的就一般了 顺便柳乐优弥在剧版里是出现过的 忘了第几集客串一个漫画书店店员 和三桥聊过几句话 这个角色也是另一部福田剧 青色火焰 的主角阿焰 所以阿焰不去打工也不画漫画了 改留长发来做小混混  不学好被揍了吧 还是说福田你实在请不来别的演员了吗   ,3
山本舞香好美啊   5555555555555 今井还是好乖 但是戏份依然不多 哎 用刀就打妹了   前老大回归这种戏份我百看不厌 妹妹们都好可爱555555555555,4
有点意思,4
成为不良少年是男人唯一的勋章,3
有电影版还是很开心 就是不够看扣一星,4
颜艺大比拼 我tm活活笑死,3
做为无脑傻笑电视剧还可以看的 跟剧版完全一样的水准 做为电影就完全是垃圾了,1
桥本环奈好看耶,4
还是熟悉的感觉 三桥还是最搞笑的 伊藤 金井  还有之前的对头居然也都合力对付北根坏高中 最后的决战也很爽 就是三桥的镜头还是少 什么时候能再出剧版啊 期待 ,4
还行吧 感觉篇幅太短限制了三酱的搞笑发挥 智司和相良有点抢戏 ,3
不够沙雕也不够热血,2
不是我说 老大太帅了,3
为什么这么用力这么中二这么搞笑这么青春 ,5
很欢乐很好看,3
三三酱 ,5
在电影院看效果太好了    ,5
炒冷饭,3
热血三颗星 喜剧一颗星 可能太搞笑了吧 ,4
电影版整体搞笑成分不是很多 印象最深的还是后半场的大乱斗吧 看着很爽 三桥还是一如既往的爱耍帅 开久说你可真会收割呀 哈哈 总结的很到位 ,5
不是我期待的电影版 ,3
小野猫 ,5
三星给剧情 多给半星给ED,3
完美的少年电影 燃点泪点颜值俱佳 尤其是凉子真是太好看了  最后的大决战神似 热血高校 ,5
比电视剧节奏好 很好看,5
哈哈哈哈好吧乒乓球拍那里我笑了 ,3
今井是最大赢家 表姐超美 ,5
如果 在下坂本 有何贵干   能拍到这个质量就好了,3
哈哈哈哈哈哈哈哈哈哈哈哈哈或,5
这是什么鬼,3
非粉不用看了 拍得挺冗长套路的 还是那些人物关系那些走向 都能想到 全片最兴奋是片头片尾曲 我都想学了 但还是爱看这些人物 看他们颜艺表演 看他们中二哈哈哈哈哈哈哈很可爱 也算是一种情怀吧 还是适合电视剧 更浓缩剧情 梗更多更连贯 不用想那么多逻辑性的东西,3
这种日式幽默还是比较适合电视剧而不是电影,2
一如既往的沙雕 但这次多了些热血 ,4
我为什么要给这个系列满分呢,5
"为啥校园剧一抻成电影版 最终都是热血大乱斗 明明只想看轻松的沙雕日常啊喂 快乐太少过于正经新角色的妹子是为了令今井圆满么 终于过上好日子了  反派中分仔看着眼熟智司和相良出场小感动了一下 班主任和佛祖真是抓紧每一秒搞笑 哈哈哈",3
 70 日本新片展2020 杭州 剧场版的节奏编排稍稍有点问题 所以虽然是一样的配方 有些地方难免还是会有乏味之感 P S 意外地get到了山本舞香的颜 ,3
欣赏不来的 怎么说 全程冷漠脸,3
还是好笑的 ,5
感觉没有电视剧和剧场版搞笑了诶  所有角色大集结还是挺惊喜的 最后三桥竟然没有扔甩跑使出片头的绝杀还是挺意外的,3
   ,3
更像是一个电视剧版的加长与放大 包括电影的调色 景深的运用以及剪辑方式都没有完全变化 桥本环奈沦为了彻底打酱油的角色 而且剧本很多伏笔都没有用上 但是日本拍这种粉丝像的娱乐电影还是行 真看的挺开心的 ,3
一直无法接受这种风格,2
凭啥比我的李狗嗨排名高 ,1
智司相良出场高喊爷青回 大块头与大块头 疯子与疯子对决拳拳到肉 怎一个爽字了得 遗憾的是三桥伊藤既隐身又光环严重 ,5
一如既往的难看   ,2
上映半年终于新鲜出炉原则 打个架都能这么好看 软高的五位老师真的很有责任感 全片最搞笑就是他们搞合唱团哈哈哈 也就看了十遍吧 到了电影版突然对相良小宝贝爱得不行 Hayato赛高 到今天才知道 今井真男人 的意思 真男人 除了最后的大乱斗其他都满分 太俗套了 捡人头太逊了 新ED超感动TQT,4
8 0 10,4
拉拉分吧 这虚高的分得胡有多少人看   ,2
没有电视剧好看 一帮高中生为什么都是中年大叔样 打架确实虎虎生威 一件小刀就吓坏了 你们那铁棍的杀伤力不是比小刀更大 伊藤披发的时候真是柔软 真喜欢他跟大姐大这一对 其实心知肚明的爱情更来得牢靠啊,3
是怎么不笑场演下去的 佩服,3
牛牛牛,5
爷青回   爷青结,4
剧情容量太少了 不过瘾啊,3
哈哈哈哈哈哈哈哈哈哈哈哈哈,5
国球果然厉害 ,5
啊 开久组好可爱,3
嘿嘿嘿还是很搞笑的 除了理子没一个正常人哈哈哈 最后的科学怪人对战从良前辈 终于等高身材 啪嗒啪嗒啪嗒 翘着小翅膀走远  夸张的啊 看不见了我看不见了 啊 你在这里啊  ,3
现在的年轻人都看些什么东西 ,5
看到老师们的 好点子 被劝退 终究太低智 ,3
不失搞笑内核的同时还有点热血 赞,3
依旧是笑点满满,4
一如既往沙雕欢乐,3
只为了看里子和京子那两下子 其他人没吸引力 包括柳乐优弥 演得太僵 室毅和佛祖的戏份少 结局又是草草收场,3
原汁原味 ,4
混混打架两小时 不过还是熟悉的味道,4
可能因为是电影所以就要搞得更大场面一点 于是有趣程度不如多拉马 但还是看得很开心 大决战结束得太突然了 还以为会展示一下理子家的绝招 三桥能不能对理子主动一点坦诚一点啊 这让我着急的校园恋爱啊 想到我本应该是在电影院看这个的我就悲从中来 新冠不可原谅 ,4
还是那个味 可能因为演员问题无法相约下一年有点可惜,4
没看过剧版 欣赏无能,2
很无聊的剧场版 和剧集差远了,1
饰演伊藤的健太郎  年纪轻轻 就成了负面艺人 啧啧 可惜了 开久组这种老夫老妻的即视感 也太甜了吧 ,4
