comments,star
娱乐性挺高 小小鸟们意外飞到外太空那场戏很废很抢眼 ,4
哈哈哈哈 能这么好笑的电影不多呀 最好笑的桥段就是 炸弹说I m gonna take them out  然后eagle们说Thanks for taking us out 哈哈哈哈笑疯了好嘛  游戏不好玩儿 但电影居然拍的这么好 太意外了 ,5
看睡了,3
笑得挺开心 重新从无脑动画喜剧中找回了久违的快落 比第一部好看多了 ,3
很适合小孩子看 剧情简单 一点都不烧脑 还挺有趣的 小鸟岛是原始的 猪猪岛是现代的 亲兄妹关系真好 https   www bilibili com video av74429480胖红鸟捣蛋猪合作抗敌 美式动画让人笑着成长https   www bilibili com video av62953667,4
比较简单低幼 除了炫舞银基本都是傻屌 不过因此确实很搞笑,3
挺可爱的 比想象中好看一点儿,3
 67  够有趣也够沙雕  摆明了是拍给小孩子看的  这不对吧 很多段子小孩子的理解力根本不够 反正在我看来 除了有几个沙雕桥段过火了以外 尤其是几个双关梗  总体还是很好笑的 人物对白都相当诙谐有趣 反正我是笑了 不像热评几位那么面瘫 不过这部倒是大大削弱了原版游戏的元素 有点可惜 从头到尾就那么几只鸟 没看到其他游戏角色 还以为升上太空那段会致敬太空版呢 想多了 总之比pets2好看太多了 这种纯粹走无厘头路线的思路总比假正经伪鸡汤要高明太多 所以 如果把最后那些什么 英雄 之类的说教东西删去会好很多 或者搞个反类型嘲讽一下那些刻板的编剧同行们也可以  不过对这种没啥野心的动画来说 也不该如此苛求 图个乐就完事了,3
没听出来小恶魔的声音啊天   可能和形象太不符合了 哈哈 有很多致敬经典的片段还蛮逗 故事就很幼稚啦 乐一乐可以的 all by myself为什么总出现在喜剧里还特别有笑果  ,3
哈哈哈哈哈哈在电影院里笑到头掉 一个炒冷饭的ip 感人的是电影竟然如此用心 哈哈哈哈哈哈想二刷了想起来就想哈哈哈,4
亮点是配乐和三只小小鸟 ,3
金曲不用版权费系列 比起前作 这次是更放飞了 完全不理故事逻辑 怎样搞笑怎样来 但正如这几年的动画续集 为了衬托 新 女主 不惜把前作精华舍弃而挤出更多银幕时间给她 愤怒的小鸟电影 却吝啬于展示各种小鸟超能力 甚至愤怒梗都几乎没用上 60,3
那三只小雏鸟太Q啦 o    o ,3
191103     小鸟岛和小猪岛之外发现了新的敌人 报复的冰鹰岛 轻松套路轻松度过两小时 ,3
感觉不如1好看 反派冰女王和她女儿的设定实在有点诡异 太像主仆而不是母女  唯一亮点是三只小不点鸟 ps 炸弹黑是异食癖 猪国王异装癖 飞镖黄从第一部就觉得是弯的 字幕那句粉切黑很会玩梗了 ,3
合家欢,4
去东戴河玩的时候下午太热 整个地区就一个大地影城 带着3个娃来看电影,4
没想到在这个游戏没落了这么多年之后动画电影居然还能出第二部 相对于其他成功的动画电影公司来说 这群芬兰人的状态显得更加自在 这绝对不是一部经典之作 但在这个寡淡的国产片保护月里 确实是一部与众不同的作品 ,3
比第一部好看太多 密集的笑点与紧凑的剧情 观影体验商承 也有一段时间没被此类动画电影击中笑穴了 并非像某些短评里强调的 低幼  形象萌不代表就只能给小孩看 非要在动画里找到深刻的哲学含义才算好 笑点真的很多 音乐选取方面也是不计成本 十分带感 尤其和老鹰斗舞的那段 简直笑炸了 反而有些期待第三部了 ,4
第一部的设定很新鲜 在新鲜过后的第二部还行哈哈哈哈,3
动画太精良了 前半段节奏有问题后面进入小岛精彩很多 还是很萌,4
神不楞登 莫名还是能踩中笑点哈哈哈,3
笑点老套但密集 全片观感轻松,4
炸弹弹take them out也太冷了喂 ,2
跟一份麦当劳一样标准的产品,3
戳中笑点和萌点 不用探究啥教育意义 和沙鸟们一起笑就完了,4
真是 瞎扯淡  典型的 没事 为了圈钱 也得使出拉屎的劲 去找事    哎   我觉得 制片商 导演  挺没趣 的   挺无聊的   哎   浪费时间和资源啊   最多5分   都不及格   我去   我说多了 反而也显得我很 没趣了    好了   不说了   就这吧   哈哈哈哈哈哈哈哈哈   ,2
偏低幼的情节适合小朋友 金曲点唱机的音乐风格适合我们这些老网民 不知道是该称它合家欢还是定位不清 好在笑点不少纯当消暑了 被需要是胖红的生存动力 从沉溺于个人英雄主义光环 到拥抱集体回归锄强扶弱的初心 适用于教小孩团队合作 ,3
比第一部更饱满 剧情元素更加丰富 但也更加套路 第一部只是测试愤怒的小鸟这个IP如何改编成电影 而第二部其实已经要完全超出了IP范畴 即使换一层皮 套在另一个IP上也一样成立 特立性大大减少 趣味性却有所提高 因为完全脱离了这个IP玩法的束缚 却仍旧充分发挥了典型角色的特征 本片最亮眼的点在于虽然情节发展高度套路 影片却总能找到制造差异化 做出反套路或出人意料举动的时机并达到极好的娱乐效果 当然无差别卖萌也是这个电影从某些影片上越来的恶习,4
太套路了 ,3
愤怒的小鸟2 把无厘头搞笑发挥到极致 还要啥自行车啊 看着轻松就行了 特别是刚看完一部紧张要死的 徒手攀岩 ,3
观感还不错 几次笑抽筋 虽然不小心买到中文配音的票 虽然时不时被小孩子打扰 剧情简单 故事线清晰 笑点不多不少 标准合家欢 ,4
滨宝暑假结束前的倒数第二天 和对看电影莫名产生抵触心理的他一起看的  看着他靠在我身边笑得那么开心那么忘情 我只能很主观地给这部电影打五星了  ,5
丢丢好笑 喜欢小小鸟,3
三星半 比第一部有趣 不过主线部分也没逃过套路 还是三只小宝宝的支线有趣 ,3
space oddity太绝啦 可以说是看过最土味的动画片儿了 ,3
恶搞的更加肆无忌惮 感觉比第一部拍得好 就是感情线处理的有点生硬,4
一个大团圆的童话故事 在无聊的暑期保护月里鹤立鸡群 ,3
梗超级多呃 笑晕 看的场次刚好中间出现片源问题 没有字幕 然后家长小孩就坐不住了 所以我不是很懂带几岁小朋友来看原声的家长是怎么想的 ,3
请问紫色老鹰 的配音谁   非常凶悍的一个黑老娘们 ,3
和第一部相比 第二部相对来讲没有那么惊艳的感觉了 鸟宝宝们依旧很可爱 打得了怪兽卖得起萌 只是主题立意实在是有点套路 缺爱的red需要灾难来证明自己的存在 一意孤行毫无计谋地深入虎穴 最终在爱情和失误的双重点醒下意识到了自己的错误 和队友们团结友爱打败大boss 而大boss的后悔也来得十分突然 我甚至很难理解为什么一开始她要摧毁整个岛 毕竟搞了一场大龙凤之后她还是如愿以偿了 退一步来说 动画电影服务小孩子们看的开心就可以了 但是进一步来看 我觉得 愤怒的小鸟 其实可以不仅仅是儿童电影 而可以是 让成年人看了也能感受到共鸣的幽默动画片 ,3
如果要分类的话 这应该是萌垃圾吧,3
看的桃团点映 相比前作质量飞升 看前半部时候简直想给四颗星 后面当然难免泄气 小小鸟的戏份也过于割裂 但是还是非常好笑有趣 流行歌的运用简直太有才华哈哈哈 ,3
小鸟不会飞 她说 这不就是鸡吗 全片蠢蠢的卖萌 玩的就是游戏 从前的敌人就是现在的朋友 然后也没有谁真正在意剧情的合理性 mighty eagle中年危机加婚前恐惧症还是很有意思的 ,3
续集很有特色 笑料很多 和儿子一起看的 五岁的他很狂热,5
亲子时光no  5可能有点对不起其他观众我笑的声音有点太大了 但是其他人其实也笑很大声 所以就这样吧 小小鸟实在太可爱了想揣兜里带走 配乐90年代劲歌金曲棒棒哒 哦对 最好笑的一段就是飞出太空配大卫鲍依的歌 我已经快要笑抽了 哦对 还发现一件有趣的事情 我和儿子的笑点完全不一样 我要笑抽的时候他冷漠  jpg 他笑抽的时候我冷漠  jpg,4
当个小孩子一样看就好啦哈哈哈哈哈 ,3
卢米埃天街,3
挺有趣的 不过不知道我肥我玫到底配音的是哪一只小鸡,4
我也想烫一个那个鹰女王的爆炸头,4
今年看过最好笑的电影啦,5
生病难受看完连鸟都不记得 快乐就vans了,4
十分有趣儿 胜于前作 Leonard居然有点帅还是gay 但最终并没有跟红鸟成为cp  期待下一集 如果还有的话 ,4
比第一部好一些 但还是喜欢第一部,3
噗哈哈哈哈 什么沙雕玩意儿   ,4
pg 13段子大集合 完成度不错 整体观感高于前作,3
挺欢乐的 ,3
实际观看体验三星半吧 不需要像第一集那样构建鸟猪世界观和诸多隐喻 变成了一个中规中矩的合家欢娱乐片 对于小孩子而言倒是更友好了 很工业很工整 观感反而超出了期待值 差着冰河世纪至少一颗橡子那么多 但影院的一个半小时 也愉快地度过了 ,3
某人笑的特开心  ,3
游戏元素少了很多 故事偏向于理想化 简单化剧情 一婚泯恩仇 作为消遣娱乐的选择还是OK的 ,3
without mum,3
没有1好 但也不差,3
tmd 以后看动画片c死我也不选儿童厅 现在的家长有没有脑子 晚上11点不带着孩子回家睡觉 出来影响别人看电影 我擦 ,4
比想象中好看 比第一部好看 流行歌曲很HIGH 整体也是萌萌的 贱贱的 ,3
三只小鸟寻蛋游更有意思点 飞过太空 畅游大海 结交朋友还顺便救世济民   ,3
小鸟们太可爱了 支线甚至比主线还好玩 无厘头的极致 笑出猪叫 可惜最后的合影雕塑里没有三只小猪 希望下一部可以讲三只小小鸟的故事 期待值五颗星,5
渣男都该死 ,2
无聊,1
3 5 我觉得还挺可爱的 第一部就很喜欢  但是我怎么每次动画电影票都买成国语版啊 真的服了我自己 千寻玩具总动员到小鸟 每一次都买错  ,4
小小鸟的副线太可爱了 一直惦记着它们的进展 主创们不负我望给了一个极和谐且温馨的结局  蛇妈妈画得太美了  这几秒钟的太空 惊人的逼真 是最喜欢的桥段  ,4
笑点密集 厕所偷门卡那段笑吐了 小小鸟的那条线增加了萌点 所有人物都很萌 故事看起来轻松愉快就够了 ,4
富有想象力的作品 不失幽默又有教育意义 我觉得做成3D会不会更好一些,5
全靠几首经典老歌撑着,3
还行吧 弱智无脑动画片 有的地方还挺搞笑的 休闲看看还行 ,3
毛茸茸的暖心造型 隔着屏幕散发求抚摸的卖萌气息 故事比1代更欢乐一点 插科打诨甚至与猪猪都成为了伙伴 真是世界和平呀 ,4
我就喜欢这种沙雕喜剧 太好笑了 胖红又好气又好笑,4
我小朋友不感兴趣 ,3
比预想的好笑 三个小可爱也是太萌了 哈哈哈,4
剧情没啥太大亮点 但架不住卖萌和搞笑啊 卫生间那个三俗段子可以入围本年度最爆笑场景了,3
太萌了,4
没意思 三颗星给一只小海豹 什么时候拍star war游戏版 ,3
哦好无聊 比起第一部绿教白皮美鹰各种黑的梗 实在是差太多了 十分幼齿,2
作为当年没通关而耿耿于怀的小游戏 这个过气IP我还蛮喜欢的  通篇又贱又梦 各种20世纪文化梗和金曲 看完很欢乐 但不会看第二遍 ,3
这鸟一点都不愤怒好嘛 应该叫复古搞笑卖萌无下限的小鸟 这一部猪鸟一家亲 真的是太可爱了   不仅如此 笑点一个接一个来 进入鹰岛内部更是接连不断的让我捧腹大笑哈哈哈 当然可能是我笑点低的缘故 虽是低幼的剧情 但我就是很享受啊哈哈 最后不得不吐槽的是 怎么连小鸟都恋爱了 还结婚了  下一部应该叫  愤怒的人类 ,4
我真的一直以为zeta是rupaul配的 不喜欢自大狂red 虽然片中每次都给他bgm all by myself 自卑到头就变自负了 也不懂silver怎么就看上他了 能力远不如她哥chuck 3只小鸟鸟和silver才是终极hero吧 但最后群众居然对red喊we love u even more  计划是silver出的 mighty eagle拖住zeta chuck关监控 bomb引走守卫 garry出技术  Leonard Courtney和red怎么看都是出力最少的吧 群像雕塑C位却是red 果然流量说话啊,4
有很多创意 然而却很无聊 卖了很多萌 但还是很无聊   ,3
比1好玩,4
其实第一部中就有些市侩的感觉 动画中所有的鸟和猪都有对应的现实形象 这一部中最鲜明的是创作者游戏的恶趣味卡拉OK BGM秀和时代应景的shero 另有一点 有没有人觉得开场Target的致敬和片中Dirty Dancing  疯狂亚洲人  对新移民 鹰岛 入侵的情绪 一样 太过后知后觉的美国本土的口味了 ,2
跟不上思路了,3
电影中有两个致敬 老友记 的段子 一个是Janice的 oh my god  另一个是Ross的 That s my little sister ,3
老年朋克当年的孽缘  给小孩看 应该挺乐呵的 ,3
大家都毫不严肃 真 放飞自我的无厘头大片 全程几乎没有一刻不在傻嗨 可惜很多桥段不是特别有趣 主线也反而不如三只小鸟的支线精彩 看一遍很爽 但仅限于此 没被游戏束缚手脚可能是好事  问题是 游戏已经过气 60 100 ,3
竟然跟小猪联合了,5
20190826和斯斯一起看的 在城市广场电影院 斯斯还发着烧,4
沙雕电影哈哈哈 哦还有沙鸟沙猪,4
很搞笑啊 ,4
比想象中可爱搞笑一点点,3
三只小鸟很可爱 其他没啥意思 ,3
换编剧换导演了 难怪变得这么无聊 第一部可是辛普森一家的编剧,1
好无聊好无聊太无聊了 无聊的梗堆积 连三只小 三只 的戏份安排都觉得像是番外篇强行植入 看得蛮尴尬的 现在能拯救我对19年动画长片的希望只有冰雪奇缘2了,2
3只小雏鸟好可爱       ,3
720 三星半吧 那些金曲惊到我了 ,3
除了卖IP 好像没啥了      ,2
哈哈 绿绿猪     oo    们很可爱呀   ,4
意外的欢乐,5
有趣吗 无趣吗 也就那么回事吧 打发肺炎肆虐在家的无聊时间 ,3
嗯 挺搞笑的一部片子 剧情很简单 没什么悬念 但这种作品其实是胜在风格上 小鸟和猪猪都挺可爱的 还有老鹰哈哈,4
我在阿姆的影院看着荷兰语字幕听着英文笑的好大声,4
唯二玩过的手游  算是吧  ,4
xswl,4
整体还是挺有趣的 三只小小鸟好评 上天入地无所不能 能跟蟒蛇掰手腕能随手拯救世界 话唠还不尬 比主角团队吸粉多了好吗,4
小小鸟们真的 太 可 爱 了 resting bird face太好笑了哈哈哈哈 还有经典老歌串烧 hello开始脑内循环 看到友邻说配音都是snl卡司我都没听出来哈哈哈哈,3
萌就够了,3
提前几天看的点映 小鸟和猪猪联手对付 新敌人  笑点比上一部更密集 整个电影院都弥漫着欢乐的气氛 真的超级解压 ,4
非常差劲的一部电影 非常没有创意没意思 一点也不愤怒 ,1
也就里面的三小只太可爱了,3
合家欢型的电影 没觉得有笑点 可能是我笑点太高了吗 旁边的熊孩子一直在很无聊的摆弄电影院的椅子 啊 超级崩溃 ,1
萌就完了 还要啥剧情 三只小小鸟真是激萌   ,3
无聊哭了 哈哈哈,2
哈哈哈哈哈哈,4
我去你个鸟命   ,5
很可乐 但是剧情弱爆了 太未成年向的作品 几百年没玩这个游戏了 角色的特性还是挺熟悉的 可能英文版的效果会更好吧 ,3
一般 大侄子非要看 就还行吧,3
挺逗的,4
适合小孩看,3
7分 似乎比第一部还好一点 小鸟和猪猪联手对抗来自鹰岛的威胁 鹰岛女王之所以残暴变态 是因为小鸟岛那只唯一的老鹰对鹰女王的抛弃 除了主线之外 三只小小鸟那条线也不错 非常萌 小小鸟找蛋的过程也挺有趣 剧本还是花了很多心思的 不无聊 有的地方还挺搞笑 鹰岛守卫在卫生间被搞晕那段笑到飙泪 整体非常欢乐 压力大的话可以去影院释放一下 无敌神鹰和鹰女王在一起了 胖红也有了喜欢的鸟 连小海豹和小狗都冲破种族的隔阂在一起了 你为什么还是单身 ,3
笑死了 猪鸟联盟收复老鹰 20190819   中影国际影城 6排5座,5
这个鸟 实在是太丑了 作为一个依靠过时IP且剧情薄弱的片子 连卖萌都做不到的话 真的很失败了 那三只小鸟也挺无聊的  外加剧情老套  飞机上看的 ,3
低幼向 怕是只有小孩子才会笑得出来吧 ,2
转场比较混乱 有些笑点太低俗 粉色小鸟被吹起来的样子好吓人,3
有个烂的不行的第一部 第二部换个导演 居然拍的还行 傻傻的三人组在配上猪猪 共同对抗冰岛鹰 对手也不是什么邪恶组织 就是一群爱跳舞的dancer 闹出一堆傻傻的笑点 看起来还蛮有趣的 应该是比1好看吧 毕竟回顾1居然打了个1星  20191202,3
炫舞银真像我的小可爱啊 哈哈哈  ,4
还挺欢乐的吧 一些怀旧音乐也用的恰到好处,4
胖红在续集里成长了不少 没有团队精神 独断专行 好大喜功 这些毛病到最后都改了 受到众鸟的爱戴  无敌神鹰当年逃婚可能是受不了Zeta过于强势 过年以来一直生活在愧疚之中 不敢面对Zeta 最后不知为何看了张照片后幡然醒悟 意识到一切皆因自己而起 决心杀身成仁 Zeta看到无敌神鹰舍身保护女儿终于被感动 好事多磨 两人终于喜结连理 ,4
3 5吧 猪鸟成功多靠对手蠢萌 比1好看多啦 不知道是看的太晚了还是大家受第一部影响不看好2了 成功实现了二人包场的效果 好处是可以放心的嘎嘎笑了 话说被尿尿那段差点笑到断气,4
喜欢三只小鸟找蛋的分线还有斗舞 冻住的狗和海豹那段想法不错 其余我觉得偏低幼 完成度倒挺高 ,3
以后请照顾好自己的女盆友,3
就那个样吧 开心就好,3
太搞笑了 并不比第一部弱 很有想象力 ,5
欢快,4
孩子会喜欢吧 也许,1
比第一部好很多 无厘头笑料布满全片 小小鸟的副线真是又萌又好笑啊 ,3
SNL阵容好评 剧情低龄化是自然 小段子还是挺逗趣的 改做泡面番挺好,3
Boring ,2
turn down for what,4
头像由来,5
太低幼了,2
一个关于渣男用爱感化世界的故事 ,3
满满的欢乐 bgm依然很给力,3
比第一部好看诶 笑点多了很多 以及 小鸟小猪炒鸡萌 ,3
够萌够欢乐,4
游戏改编的电影,3
正常普通水平吧 小小鸟儿很萌 别的没啥出彩的 感觉梗用的差不多了 20190827 宝龙一城,3
25 Sep 2019 估計書城的電影院是唯一一家還沒下架這部片吧 全場只有五個人 三個笑得撲倒 沒有腦子的大笑最近太少了 現在看到一個人有腹肌都會想到那隻鷹 ,4
我始终对小鸟提不起太大兴趣,3
好多经典音乐啊 然而感觉没有第一部可爱了,3
第一部很好 第二部简直垃圾 极少数我快进都不想看完的影片 有个堪称恐怖的镜头让我印象深刻 那3只小小鸟想到云上去拿鸟蛋 然后那只粉色的小小鸟被吹气球一样的吹大了   我总担心它下一秒会爆炸   ,1
低龄  可是小小鸟是真的萌     ,4
基础一分   画面一分    创意一分 一开始鸟们用弹弓飞行以及猪通过望远镜看到仿佛千里之外的小岛比较有创意 又是美国经典讨论 开始男主是个屌丝被大家讨厌或看不起 后来经过什么大家改变了态度   第二部男主又变回屌丝了 在17分钟的时候 猪猪特工队出场比较有意思 细节做的很到位 大绿猪被绑在地上的时候还在舔地上的爆米花 第33分钟博士猪介绍发明比较有意思 为三只小鸟加一星,3
学好数理化 才能做出好动画 剧情上确实低幼 但并不是那种令大人作呕的弱智 动画设计方面很吸引人 就像 猫和老鼠 里的对战总是用到很多理科知识 刻意违背自然原理引发笑点一样 小鸟2里这种设定非常密集 而且呈现效果非常优秀 ,4
有被难看到 当儿童动画充斥着无聊烂俗的成人流行烂梗 烂漫的世界就直接崩塌了 ,2
依旧低龄 我前面那个小朋友看个鸟说话都有狂笑半天 旁边的大人全程冷漠脸 中后端的笑点还行 但因为太密集 导致其他地方就毫无看点了 ,3
小毛球们的故事线特别可爱,3
大步向前走啊,4
这难道不是一个渣男的故事吗 谷阿莫,3
又是和泰迪熊一样 第二部更加好笑的一部电影 由于不需要在为每个角色铺垫性格 所以可以自由发挥 尤其是厕所一段 笑哭了还行 ,4
三只小鸟的故事笑死我了,4
和可可看的第二部电影 小姑娘看的咯咯咯的,3
意外的好笑 space oddity出来时I can t even,3
沙雕,3
额 有点太低龄了 真的就是适合12岁以下的小朋友 这些笑料对成人来说不够吸引力也略尴尬 也可能太困了看得有点想睡觉   成都339影城,3
啊哈哈哈哈哈哈哈哈 没营养 但是真好笑啊 玩梗玩得舒服的一批 这就很不简单 本来就是眼界不高的低龄动画 拍出这样的续集来太过惊喜了 ,3
看完一的时候 我想应该没有比这个更低龄化的电影 然后我看了二 表示我错了  整个电影完全充斥这无所谓的笑话 在每一个剧情转折的地方都依靠这卖萌   ,1
索尼曲库是吧 花大价钱买了版权就要用到尽是吧   O  y一帮沙雕下那个黄色潜艇时响起了The Final Countdown 没错就是赌神大背头高进入场时的bgm   和鹰卫队尬舞时我水都差点呛出来 这简直是披着低幼皮子的八零九零霹雳舞厅live啊 ,4
真正的沙雕电影 还不错的段子电影 还带mtv属性 小孩子应该看的挺开心的 但是感觉投资比第一部差挺多的 ,3
真TM智障 不应该看这个电影的 小学生思路 我在胖红的身上看到了黄晓明的影子 套路也太老了 各种垃圾梗杂糅在一起 前面的小学生都睡着了 MD智障 ,1
学生们超级喜欢,3
故事人物俗到极点 偶尔却也有古怪有趣的地方 自带唱片公司很方便吧 ,3
比第一集顺畅多了 翻译配音也不错 ,4
神鹰小恶魔哈哈哈哈,4
搞笑戏份还是挺足哒 就是感情线来得猝不及防 另外最后用线挡炸弹略草率 感觉三只小小鸟战力超神了   ,4
傻乐了90分钟 很喜欢里面的梗和配乐 ,4
感觉反而比第一部好 虽然剧情还是预料中的东西 但是竭尽全力的恶搞反而比前作要更有趣一些 ,3
食之无味 弃之可惜 就   还是愿意为可爱买个单吧,3
 海航B787,3
今年看的最开心的院线电影 笑出猪叫和鸡叫 ,4
后面睡着了,3
  冰河世纪小鸟版 笑点中规中矩 反派给的压力实在太小 虽说合家欢电影 ,3
萌系,3
可爱的 动画片的世界果然一切都那么容易 ,3
木马鹰笑死人了,4
还算可以看 这次是特工片 不过感觉导演家人被绑架了 不每隔多少秒来个笑点就有危险 所以不管多老多不合适的梗都要塞 三只小小鸟那条线太多余了 应该拿出来单独做一个短片放出来  ,3
感觉没多大意思 毕竟受众摆在那里 低龄化的事情且不说 所有的角色都在叨逼叨有的没的我就很难受 可能是太过于美式文化让人接受不来 另外剧情上可以说是毫无新意了 整个节奏也让我感觉混乱 作为动画来说观感真的很一般了 当然人家的技术水准在那里 总能混到一个合格的分数 ,3
今年的几部动画续集真是 低幼过度了  不过 或许也是我变老了,3
可可爱爱,4
打破了第一部里面的游戏框架 第二部走出了自己的风格 相当有趣 笑点够多 ,3
若不是撞 哪吒 枪口上 票房会好很多 口碑倒是比前作好不少 看下来也是实至名归 就是导演这两作小鸟玩政治隐射玩上瘾了 上一部是绿绿 这一部是白左      ,4
三年过去了 这种动画片我已经看不进去了 ,3
看的点映 要笑翻了 哈哈哈,4
这种笑话集电影 可攻击的地方固然很多 可是也真的很适合注意力不超过3分钟的小孩子 而且也没低俗笑话 不错 ,4
很棒 ,5
换了导演之后果真不一样 故事 特效 萌的程度都有翻天覆地的变化 这才是曾今爆款游戏该匹配的剧情 很不错 很不错 ,4
小鸟好萌 sliver和胖红好有爱 ,3
卖萌卖呆卖辣歌 极限恶搞 还有一点点摇滚情怀 很是欢快解压 ,4
比第一部好很多 厕所梗笑到被我妈捶了好几下 ,3
世界人民大团结万岁,5
凑合能看吧  ,3
4 5 10 除了卖萌的三只小鸟 其他一无是处 尤其是最后矛盾的解决 是因为受众是儿童就这样敷衍了事吗 老鹰一消失就知道最后会来个营救 但没想到的是最有效的倒计时都能玩蹦 ,2
无聊到想在电影院里打愤怒的小鸟_  3 z _,2
孩子喜欢看,3
brief,4
3 5,4
挺好笑的,4
游戏过气 但电影依旧搞笑 群像塑造依然精彩 角色个个丰富 猪鸟互怼的日常 胖红 捣蛋猪 炸弹黑 鸟仔子们的逗比生活 满屏黑色幽默 处处趣味冒险 这回猪鸟联合对抗外敌 制造出轮番笑料 把一场冒险救援转变成了合家欢的浪漫婚礼 收获了友情 粘合了爱情 并攀登鸟生高峰 虽然故事低幼俗套 但缤纷的各色小岛 华丽的探险进程 热血的团结精神 还有笑料百出的蠢萌事件 都通通值回票价 继续延续上一部的连连经典好歌和流行热曲轮番上演 尽显极致搞怪的爆笑趣味 超喜欢理工型学霸妹子炫舞银   她哥飞镖黄也真的太像快银了 渐渐地也喜欢上了怒气冲冲胀鼓鼓 又贱又自我又可爱的胖红 一飞冲天冲上太空那段配上鲍爷的 Space Oddity  夸张魔幻到难以置信   欧美文化彩蛋也数不胜数,3
细节,4
蠢萌中二风,4
偏低龄化 但是传达的东西非常棒 团队合作 不要以貌取人 蛇妈妈  爱无止境的海豹和狗狗 ,5
蛤 沙雕动画还挺好玩的 恶趣味蛮多 比第一部有趣,4
本来就是一场插科打诨除娱乐性外毫无他指的合家欢 不甘寂寞的我硬是要从里面挖出一些政治隐喻来 豆瓣有人分析指出三个岛分别指向美中欧三方势力 我不敢苟同 因为中间主观臆断性联系过强 我还是觉得像中美联合对抗ISIS或基地组织更符合逻辑 可这种主动结盟的戏码特朗普可能就不太同意了 虽然有部分场景还是把笑点奇高的我挤出了点笑容 但可能是场次时间问题 我还是敌不过睡意的侵袭 可能是除 变形金刚 外又一部为数不多在电影院睡着的作品 ,3
   又是这种有爱就能发电 坏B立马变好人的傻电影 ,3
我不管我觉得好笑,4
太扁了,3
小小鸟拍成短片可能好玩点,3
这是真搞笑哈哈哈哈哈哈,4
还是蛮可爱的 也挺欢乐,3
没太玩过这个游戏 不知道第二部是不是像第一部一样故事和游戏关联很紧密的 情节挺简单的 就是鸟和猪放下芥蒂 共同抗敌 鹰  最终三方皆大欢喜 BUG不少啦 但是都会被欢乐的气氛带过 毕竟没必要深究 还是挺有趣挺可爱的 三个小鸟崽救三个蛋蛋的作用明显和冰河世纪里松鼠抓橡子相同 偶尔调节一下   鲨鱼song真是火啊,3
再眨眼 再眨眼就把你吃掉 ,2
意外的高于预期 可惜前作那种zz扫射到了这步渣都没有了 只剩低幼 ,3
很多地方还是把我逗笑了  很喜欢新出的小鸟炫舞银 女人这样谁不爱 ,4
哈哈哈哈哈哈 很傻很有趣,4
普通话配音好评,5
Frenemies Unite ,3
各种段子合辑 消磨时间的选择 ,3
冷幽默与无厘头的相互结合 上世纪的流行文化与当今时代的相互照应 巧妙的将黑色幽默与冒险精神得以延续 当猪鸟联合对抗外敌 当集体的冒险救援变成了属于英雄的冒险 所有的小鸟便肩负起了守护小岛的重任 除此之外 影片所体现的文化元素将天马行空的想象力得以升华 ,4
洗手间那一段 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 ,3
想再玩一遍游戏,3
结尾还是老鹰出来解救有点假 7分差不多吧 ,3
比爱宠大机密2好看太多了,4
画面很精良 剧情也比较搞笑 小鸟和猪这对死对头联合了起来 ,4
真是看得欢乐啊 暑假最适合了  其中叫三三的小小鸟是盖尔加朵大女儿配音的 萌翻了   豆瓣都什么毛病啊 本来就合家欢的电影 打低分都是抖M 日子过得特别不舒坦   ,4
适合在工作一天后放松的电影 不用太集中注意力 跟着傻乐即可 假装撒尿那段我觉得很逗 小小鸟的线挺好玩 其他的还好   ,3
电影院氛围很好 电影很轻松 很减压,4
为什么点映也是国语配音 挺适合小朋友看的 他们可真开心,3
孩子会很喜欢的一部电影 欢乐 ,3
一直觉得游戏IP电影化不崩是件不易之事  愤怒的小鸟2 基本上和游戏的剧情没多大关系了 一场下来总的来说 很 沙雕  没错 傻鸟 憨猪和沙雕 动画世界总少不了欢乐的结局 现实生活难免让人不胜嘘嘘 要珍惜和你一起没心没肺 沙雕 的人啊 毕竟现实生活中傻鸟 憨猪和沙雕很难一起欢乐地生活下去 ,3
一贯欢乐的五彩缤纷的动画电影 符合预期 没有太大惊喜 ,3
8月10日下午的点映在北京王府井看的 全场坐满 各种欢笑 笑点很多 鸟 猪 鹰齐出动 还有那三只小鸟宝宝特别萌 ,5
我以为只适合小孩子看 看完之后发现其实更适合大人看  ,4
故事无趣 生硬催笑 套路卖萌 哄孩之作 ,3
小雏鸟们真的可爱,3
游戏没人玩了 IP也很难立起来,3
这第二部当初连预告我都看不下去 现在正片看来 也是为了搞笑很努力的 看看发现可以一看 ,3
最搞笑的一段就在我看的贴片广告了 剧情挺低幼 到是挺适合小朋友看的 勉强三星,3
作为宝宝影片还凑合吧,2
 19 08 14  amcCenturyCity 比第一部更能让人记住吧 厕所那场突然戳中笑点 差点儿抽过去 小鸟和猪们还是那么萌 ,4
 YVR IV 三星半 很萌 很适合小孩子 副线三只毛茸茸小鸟很出彩 不知道这次三个岛落之间的关系会不会如第一部般被披上政治外衣 ,4
第一部就觉得差点意思 第二部依然延续了上一部的风格 有笑点但很分散 说不上来哪里不好 被动的跟着剧情走 那段集体唱Baby Shark的片段我是真的被惊到了 ,3
副线3个小小鸟的故事很有趣 每个鸟的个性塑造很成功,3
