comments,star
剧情承接TV版 好多人物都出来客串 当然这次气场最足的非竹内姐姐莫属 ,4
哈哈哈,5
又是让人雀跃的结局呢   ,4
麻酱赛高 ,4
这个道上的大哥真是冤大头 被骗上瘾选手,4
长泽雅美前田敦子小池彻平竹内结子三浦春马山口沙弥加神仙打架最后是小栗旬吗 江口洋介 小日向文世 生濑胜久 ,4
天哪 你敢想吗 这居然是一部cos大佬和多金黑手党的过家家寻爱游戏 所以一切夸张狗血不合理都有了正名 因为这叫 我就是这么自信乱来 反戏剧  当然 开头那段 要列入年度爱情电影最唯美Top10 ,5
多一星给长泽雅美  不能再多了  ,3
with ひろあき 到现在为止最好猜到结局的一部 但是即使知道是假的 听到ぼくちゃん的告白还是很激动  ,3
爱情的骗子我问你 mkv,3
套娃警告 ,4
怎么又没标记上 ,4
请继续继续继续出下去 ,5
看过电视剧就基本能跟上思路 多半骗局规模超大 基本预料到了 5 18涩谷东宝,5
好看 喜欢 这个系列永远看不腻 在全员聚在一起的时候就有点猜出走向但还是喜欢 大家演的都蛮好的春马的表演真是不错  好些镜头拍的真漂亮啊 最后一个镜头的挂满国旗和紫荆花旗的镜头 居然有点唏嘘  ,4
想被三浦春马这个爱情骗子骗一骗   ,5
当时看完没有标记 没想到今天标记的时候 里面的两个角色已经永远离开了 哎 世事难料 ,5
有点翻车了,3
挺没意思的 对爱情也没啥新的讨论 倒是彩蛋挺感人 古泽良太用点心吧 ,2
真的是很努力在追求 电影感 了 不过明知道后面会结局反转大团圆 前面的苦情戏是不是有点多余了      PS 竹内结子还是强,3
过年一样热闹,3
好吧 你们主角的光环厉害 ,4
不愧是史上最爱cue中国的日剧 直接搬到了中国拍 这个阵容太豪华了 还有假成龙和真小栗旬 如果配乐换成爱情的片子我问你就好了 心疼长泽雅美被官方多次吐槽是大妈 ,4
猜到真正的骗局是达子 对八起 追早了 ,4
羊毛别逮一只上薅啊   ,3
太无聊了 在戛纳跟娜姐看试片看到一半受不了走人 下载补完后面的 还是太无聊了 而且怎么忍心对着长泽雅美已经肿胀下垂的脸俩小时 ,1
长泽雅美一人单抗全场 如痴如醉 演技已如臻化境,5
欢欢喜喜贺岁片 东宝可以靠这个IP吃很久了 ,3
虽然猜到了后续发展 但还是有反转 两个彩蛋也是很棒 ,5
两星半 因为有剧的打底 基本套路已经剧透 本片的反转部分依旧依托于剧版一直贩卖的设定 不计人力物力的设骗局 所以精细程度略微降低 长泽雅美不适合如此长时间的浮夸表演 剧的节奏就比较好 偶尔疯疯癫癫 大多数时候要骗人 这一部主打骗子之间的爱情这个陈旧题目 不算好看 唯一优秀之处也沿袭了本系列反转不洒鸡汤 而是给出一些旁门左道的有趣解释 去消解母题中的某部分 ,3
没有出口的迷宫 听着舒服的谎话 这集几乎开了3倍速 感觉比前面几集好看点 竹内姐姐真是 这么多年的还是女神 麻酱大妈 well fine  可惜这个系列应该被东出毁了再难出山了吧 ,4
还是好好看的 就是强行港风有点尬,4
还以为终于等到了loveline,3
三星半 欢欢乐乐吧,4
这次去香港了啊 2020年看到结子姐姐和三浦弟弟觉得很可惜 ,4
果然是达子 就知道没那么简单 star竟然是结子姐姐哈哈哈哈哈大橘已定哈 ,4
卡司很抢眼,3
没有运势篇好 最后客串出来小栗旬 总体也是中规中矩 ,3
希望结子姐姐在另一个世界开开心心无忧无愁吧 一路走好 真的很舍不得你 ,5
长泽雅美  三浦春马竟然比小少爷更有cp感 我get到了三浦春马的颜值身材 尤其是笑起来的时候无法抗拒啊  ,4
两颗星全给结子姐姐 美的闪耀 美的夺目 最让我觉得不可思议的是 现在看前田敦子觉得美的令人过目难忘 这剧情 无力吐槽 爱怎样怎样吧 这个反转完全在套路之中 我可能已经不适合看搞笑类日剧了  ,2
也许是我老了 我总觉得春马眼里包含爱意  这次长评不高兴写了可能 ,5
很渣 浪费了一大批一线演员 ,2
原本怕电影版逃不出电视版的拍法 看完觉得运镜和配乐都不错 结子姐姐又御又美又可爱 加一颗星 ,4
百分百可爱的达子  ,5
全片都在找小栗旬在哪里 ,4
欢乐有爱,3
剧版一路看下来的话能猜个八九不离十 春马年龄上去了一点之后好看啊 展开讲讲达子和star的捕获身心小故事不好吗 说不定能和古泽和解 不可能,3
每次看到达子一本正经时 就猜到结局了 ,5
突然发现东出昌大好高哦 腿好长 ,4
蛮不错 ,4
盗贼同盟的即视感 竹内结子好看 ,3
这个为了反转而反转的剧情设定 实在是让人乏味  结尾的小栗旬简直惨不忍睹啊   另外 论香港对东亚文化以及世界文化的影响 真的与大陆没啥关系啊  ,3
比之前的1小时SP版本好看 但是没有剧好看 我有点担心古泽的电影写作 没想到是多余的 节奏很好 东出太帅了吧 小日向叔都没戏 就算是等着他解开结也给我眼前一亮的感觉 古泽还是日本前十编剧 日本真心没人了 ,3
长泽雅美的颜无懈可击 ,3
时隔半年终于等来了 ,5
这个系列看多了 套路就都习惯了 但这种反转的剧情 就是很好看啊 总是说日本人细致 但是现在的日本电影真的越来越随便了 摄影机稳定器没调稳就开始飞速转动了 粗糙的感觉快要赶上90年代的香港电影了 不过把地点设置成香港 好像一下子就全都能接受了 ,3
好热闹欢快的故事 爱情哪有那么重要 开心就好 潇洒聪敏的女孩最棒,5
最屎的一部 还有8 4分   把香港人的牌子放在狗面前  ,3
世界一可爱的偶像达子 能让阿酱当洗脚婢的麻酱 PS 依旧无尽的反转 依旧反转越多就越难以自圆其说的剧情 依旧剧情漏洞百出也让我看得很开心 这部电影就是长泽雅美给所有粉丝的情书 ,4
为了三浦春马来看的 当然了可爱的麻酱也可 反转玩的还是很不错的 多希望还能看到他更多的影视作品呀 很温柔很善良的他应该已经变成一颗星星了吧,3
HARUMA颜比以前帅了不是我的错觉啊 虽然跪在地上求饶反差有点大啊太么腔势了可是这副样子好像是第一次见真的帅 凑这种旧情cp被当头一击  终于上升到爱的高度了下次估计要玩梦想了吧  还是看这老面孔开心仿佛一针强心剂打了个收尾妙啊 熟人串场多也是额外开心疯了  难抢也是真难抢谢谢相关人士帮忙 ,5
说实话 对于电影的这个评分 我真没有感觉到本身有这么优秀  整体故事脉络跟运势篇公主篇其实相差的不是特别大 只不过加入了很多情感的因素作为引导 但对于我来说不是我的风格的菜 我不是很喜欢  最主要的是整个过程充满了一些漏洞吧 漏洞虽然不大 但是都很让人难受 比如说最让人难以记住的就是30亿 我就要想很久才能想到原来31是当时给前夫作为补偿用的那这个逻辑 或者是用这个点来骗钱 真的是觉得不够精妙 显得真的很多余  对于我而言 只能说是 把寻遍天下的这种SP和电影版都看了一下 做个打卡而已 并没有什么太优秀的感觉 ,2
 2019 91 怎么那么棒  ,4
电影版的阵容未免太强大 对于骗局来说 观众永远是信息最少的一方 只待谜底揭晓时的惊喜 不过同样的手法TV里用了好几次了 感觉有点套路疲倦  片尾的彩蛋 masami和前田一起跳舞的时候 突然觉得是真的老了啊 当然也可能是故意化妆的效果  ,4
竹内结子还是那么美 想念   ,3
到現在才看 看到春馬和東出在一部片子里一起出現只剩下不真實的感覺      ,3
铺垫稍长 全靠后面反转提劲 ,3
三浦春马 竹内结子,4
电视剧版本里几乎大咖的几位被骗群众都来客串了 看看看 你们被骗之后不是日子越发上正规了么 吉濑美智子经营的LOFT酒店很有感觉嘛 以及 竹内结子的妆容很港风 很王祖贤 ,3
太过强调浪漫线了 过程没那么有趣 ,4
太久没看春妈的戏了居然很不错 竹内姐姐太太太美了 前敦爱抖露彩蛋我爆哭完全是马尾时期的颜 我永远喜欢三人组哈哈哈哈哈哈哈,4
竹内结子也太美了5555,4
依旧是骗中骗 行骗天下系列的套路 依旧精彩 可笑死我了 麻酱的大妈梗用了两次 片尾彩蛋一定不要错过 小栗旬跟麻酱在银魂之后是不是再也回不去了只能为表情包继续做贡献了呢啊哈哈哈哈哈 竹内结子真好看啊 站1s百合233,5
太无聊了 纯粹看长泽雅美,3
如果能接受原作浮夸的风格 还不错 中断大段情感戏太拖沓 毕竟看骗术题材的观众不是来看这种情节的 ,3
想做麻酱脚下的小狗 汪汪汪prpr,4
字幕放完 有彩蛋 至于里面的小bug瑕不掩瑜 ,5
三浦春马真可惜啊,4
1551这篇真的好好看 BGM也绝赞了 啵酱说喜欢的时候啊啊快看哭辽 结果你们三个大骗子哼  ,5
电视剧的特别版 相当幼稚 ,3
认真搞事业才是王道啊,4
凑凑合合把 太日式了,3
达子最可爱 ,5
 达子居然恋爱了 对象却不是小朋友  恋爱开始于欺骗自己 终结于欺骗别人  其实 人的一生 就是为了追求真爱而存在的 无论他是多差劲的人 骗中骗 局中局 你眼见的未必是真实的 虽然三人组是欺诈师 可他们却喜欢玩黑吃黑 专门锄恶扶善 可谓大快人心 客串的明星大咖很有趣 尤其小栗旬 麻酱自嘲起来真的很放的开 彩蛋有爱 ,4
评分过高 套路很明显 ,3
结局反转转转转啊 差点中途弃,3
居然没补 今天给看了 中规中矩吧,4
太精彩了吧 还是一如既往的欢乐 即使猜到了反转也还是精彩的不得了 三浦春马演爱情骗子太合适了 依然帅到我了 竹内结子刘兰的造型有点王祖贤的感觉 最后刘兰的彩蛋 小栗旬的彩蛋 女团造型的彩蛋都太惊艳了吧 一直行骗天下JP下去吧   ,5
我认认真真的看了半小时浮夸  还是接受不能 ,3
这个套路看多了就容易乏味 对于新观众可能有新鲜感 但是连看两部 这种过于追求反转的设置容易让观众无法认真对待你的故事了 反正最后你都会反转 反转方式也容易猜到 就是一切都是你找人假扮的 ,3
麻酱和结子姐姐快来骗我吧   虽然我没钱 但是心灵给你啊   马必怀这角色太可爱了哈哈哈哈,4
冲结尾的那段话给四星了,4
还是电视剧版的感觉 胜在故事有意思啊,4
没有资源 你倒是中国上映啊 混蛋  ,5
感觉是粗剪吧 ,2
拉娘配必须搞起来,4
呜呜呜这个系列能不能继续下去啊真的超级好看der    ps小栗旬你这样真的好吗    pps明明知道三浦春马是  但要是我选 我也选三浦春马不选东出昌大啊哈哈哈哈 又在胡言乱语了  彩蛋真好看哈哈哈哈哈哈ppps原来传说中的竹内结子是她   太美了吧   ,5
三位主演就不用多说了 结子姐姐也是美裂苍穹 哈鲁马这个颜我都磕十年了 真是磕不腻啊  古泽良太这个剧本也是绝了 太好吹了,5
BUG一大推但真好笑啊  ,4
想去给麻酱的高龄女团打call ,3
难看死了 跟运势篇不能比的,1
看了运势以为能看穿编剧来回的反转 结果看这部他妈的刘兰还是假的 最后还点了一下刘兰扫大街钻石在眼睛里 靠  导演知道不是真枪战所以子弹都无所谓了 打飞机居然是橡皮单 机身上只有几个印记 当时在这里就有疑惑 原来是一家啊  ,5
欢脱浪漫 有点无厘头 骗术低端了点 当作普通的犯罪喜剧看足够 ,3
三星半,3
我也想看竹内结子x长泽雅美 可惜再也看不到了    还有哈鲁马   ,4
爱情骗子输在太高估自己 结子姐姐果然是同行 片末那少女组合也是绝了  ,5
光是看到长泽雅美和竹内结子两位美人出现在同一部电影中比拼气场 就已经值回票价了 无关电影 想要说说年龄对于一个女人的影响 首先 它对人有影响吗 当然啦 岁月划过脸颊 皱纹避无可避 就连疲态也会不期而至 着实令人绝望 但当它遇到像竹内结子与长泽雅美这样的人时 好像瞬间又失去了对人间摧枯拉朽的气势 反而成为了她们更美的注脚 到底因为什么呢 依然在拼 为爱而生 锦衣华服 天生丽质 还是不停追逐 不肯认命 每个人都会有自己的答案 而你心中浮现出答案 也正是时间不再与你为敌的时刻 人间最大的浪漫 永远与时间相关 ,4
电影一般 但麻酱也太美了吧   ,3
也不是完全猜不到 但就是猜不到完全 爱达子 爱麻酱,5
与tv版关联的人物彩蛋不少 香港部分玩闹得够开心 也用心,4
剧情真的是  对手永远这么蠢 有啥意思呢 小栗旬最好笑 ,3
三浦春马说起粤语来真的相当带感 我好喜欢啊 比麻酱的普通话都好 竹内结子也说了粤语 看起来很爽的一部 我觉得比剧集还要爽欸 ,4
好看,4
现在对这种快节奏和傻白甜的设计真的无感 虽然麻酱很美 ,3
很华丽的香港篇 与电视剧版的遥相呼应也很讨喜 ,3
佈局的過程有點長 很多小驚喜 麻醬也到了用年齡自嘲的階段了 ,4
我越来越像山田孝之那样喜欢长泽雅美了,4
补标 3 5 又是被玩坏了的奇奇怪怪的香港 通灵师真是很难不让人笑场 PS 别墅想到了昨天轰动一时的美的老总绑架案 ,4
好好欢乐啊,4
可爱,4
中间略无聊 但到了反转又忍不住叫人拍手称快 爱情 财富 地位  都是人活着的一场骗术 最重要也最难得的的是像他们一样快乐吧 ,4
结子 麻酱 这CP我能吃下三碗白饭,3
好看 被达子骗到了哈哈哈,5
恋爱就是骗人或者骗己的一场游戏 那些好听的情话全都是骗人的 就算如此 人还会是追求爱 真是个永恒的谜 没有终点的迷宫 ,5
有时候明明都知道的事情 但就是看得开心啊 ,4
哈哈哈哈哈这热热闹闹的 跟看了部国内传统贺岁大片似的 逆天阵容 节奏欢快 谈谈情骗骗人翻翻转 都挺好的 ,4
一般吧 所有的骗术都是观众很容易看穿的套路 就最后的大反转有点意思 之前没看过剧集 没想到长泽雅美的角色是这样的 如此放飞自我  杰西原来就是三浦春马 而饰演刘蓝的竹内结子也在今天去世了 真是可惜啊 2020真是悲痛的一年 ,3
麻酱大妈化以后更加可爱了 ,4
跟运势篇相比真的一般般,3
我麻就是我麻  我麻跟香港也很配 一生ついていく 古泽编剧永远不让我失望  更不用说这是什么神级客串 再次重复 客串也是神仙 最后彩蛋我笑cry 跟众脑残粉 无论是谁的脑残粉 一起看 太棒了  みんなに感謝です 这让我如何回味上场电影  ,5
精彩精彩  就知道达子的阵仗都是群演大大的  彩蛋也是神  和miura的cp也可爱  ,4
被豆瓣骗了,1
未免也太有趣了 这波人  Brainy is the new sexy  official high dandism也是依旧好听 好啦考完六级的狂欢结束了 回去干活 ,5
达子的CP都太好嗑了 叭   ,4
我没想到我会看抑郁 现在去晒太阳,4
三浦春马真瘦啊 后面一秒破功  竹内结子就算化那种鬼妆也好美 长泽大妈还是吃吃吃  ,3
看到真开心 虽然经过整个电视剧版和运势篇的磨炼 我已经猜到了一小半 但是完全不影响观感 最后的Hong Kong romance请出碟好吗   为了不剧透 我只能说 有些酱油真是惊喜  ,5
哈哈哈哈哈哈哈不到最后你们不要相信里面的任何人,3
喜剧TOP1 春马眼睛弯弯笑到我心里 ,5
看完日剧版 再看完SP 如今大电影版终于看到了 保持原作水准 虽知道会反转但还是很精彩 大电影的演员阵容实在强大 居然栗子也来客串 可见行骗同行多少 最后两个彩蛋比正片精彩 希望这个系列能够继续这样做下去,5
虽然已经熟悉了套路 但还是没有猜到的反转 哈哈,4
错过彩蛋 遗憾 这片是很标准的例子 究竟前面2 3尬戏能否被精彩的最后二十分钟拯救,3
感觉这次的局布置的真华丽 骗子们的经费在熊熊燃烧 大别墅 大豪车 大量小猫儿 这帮骗子除了替人出气真能挣着钱嘛 ,3
太多反转 爱情是骗局 钻石是最大的骗局 听到你笑 黑香港的吧 ,4
强扭的瓜不甜 强行安排的剧情也不好看 长泽雅美你只能拍这样片子的话不如嫁给我做家庭煮妇吧 ,2
从剧版人物的串联 依旧反转反转再反转的故事到搞笑客串的小栗旬 彩蛋里的爱豆版前田敦子 都趣味满满 居然从这部电影中get到了三浦春马 好有魅力一爱情骗子 和竹内结子合作一部年下不伦吧 star也不愧是star 以及赤星达子那条黑帮老大 女欺诈师的线略带感 ,5
看惯了 行骗天下 就熟悉它的反转定律的了 这部结局不算难猜 局部骗局反转成整部骗局 大致上已经好多集是这样玩的了 所以不算惊喜了 不过人物彩蛋倒是挺惊喜的 前田敦子 小栗旬 真是易容般的客串路过 哈哈哈  三浦春马算是里面讲得最多且最准粤语的一位了 麻酱自黑吐槽大妈真是够了 哈哈哈哈  ,4
如果没有今年的事 这片子应该会看得很轻松愉快 ,4
春马在另一个世界一定要开心啊QAQ,5
无法也不想理解的那部分日本文化,2
这个骗中骗 连环骗 太精彩啦 前两天还在和朋友说起三浦春马现在都没声音了 这还是很帅的嘛 从头到彩蛋都很好看 ,5
长泽雅美太像新垣结衣了   ,5
短发麻酱正式步入大妈行列了哈哈哈,3
小猫咪够多局够大就能合理解释一切,3
哎 结子和春马呀  ,3
可恶啊 你们这些该死的芳心纵火犯 也太有魅力了吧 看得开心加一星 结尾彩蛋不容错过 麻酱做实大妈身份 不是 ,4
我永远爱达子 太可爱了吧 和谁都有CP感 ,5
非常精彩   好多人来客串啊 尤其是最后那位哈哈哈哈 可以说是从头骗到尾 不停地在转变局势 节奏爽快不拖沓 望引进 想在电影院再看一遍 最后江口洋介的哈哈大笑想让人大喊一句这就是爱吧   恋爱的感觉 哈哈哈哈,5
前面90分钟是真无聊 还好后面40分钟拉回来了 ,3
真好看啊 行云流水 ,5
骗中骗中骗 反转到令人爽翻天 ,4
这集justsoso,4
电视剧的感觉还好 可做成电影感觉还是不够认真不够神转 太容易识破了,3
这个系列可以一直看下去,3
看完可太快乐了 彩蛋好多笑死 最后阿酱还搞回老本行 虽然但是三浦春马我可以,4
看这部电影的心情很复杂 一会觉得麻酱傻得不行了 一会又觉得麻酱还是很美的 与 行骗天下JP 运势篇 差不多的套路 不过这次主要场景是在香港拍的 这一次的对手是麻酱的渣男前男友 其实是个爱情骗子  计划周密的麻酱再一次胜利了 看的时候一点也不担心 反正最后都会反转的  行骗天下JP 公主篇 的海报今天也出了 到时候肯定还会看的 江口洋介和竹内结子都老了 ,3
我也想被长泽雅美骗 骗身骗心啊,5
杰西 bye   ,4
三浦春马这里的造型真的太像塘主张瀚了 ,3
太搞笑了吧 超愛這系列的反轉哈哈哈哈哈   ,5
就真的是为了拍电影才会这么做的局  太多本不应该由那个人做出来的剧情 当然你可以说她就是在演 whatever 春马真的越来越帅了  配乐的感觉都很对 娱乐至上  ,3
看到哈鲁马就滚进来了 想不到是个贱兮兮的角色 一身白衣都那么盛世美颜 剧情反转再反转 意想不到的结局,5
现在看这种漫画感的喜剧片再反转也不新鲜了 ,3
斯人已逝 想不到一年之内三浦春马和竹内结子相继自杀 实在是太喜欢竹内结子了 全部星星都给她 ,5
神反转太欢乐了 三浦春马真的是  渣男脸啊 而且笑起来褶子怎么比长泽雅美还多233333不过说起来 长泽雅美和他还是比和东出昌大更能看出CP感 虽然我相信小朋友是真的喜欢达子 终于get到了竹内结子的美 复古风美哭啊 她真的好适合女老大的角色 小栗旬你演了个泰国人吗哈哈哈哈哈哈哈哈哈  今年的两个剧场版配角都太强大了 港片梗还是挺有趣的 就是假景里头的日本口音广东话听得我脑壳儿疼  ,5
即使是欺诈届都有极其不齿的底线 那就是相当恶劣的恋爱诈骗 但恋爱本身或许就是一场欺诈行为 这部剧场版就在欺诈与真爱之间徘徊 亦真亦假 二者的气质很搭 然而影片在玩法上其实没有搞出什么花样 我们都知道是在欺诈 甚至能猜到接下来会做什么 能预料到反转的发生 这个系列最厉害的点就在于你并不能完全预见到会以何种方式进行反转 哪一次反转才是真正的final step 而本片 最让人吃惊的都不是达子的圈套 而是香港女帝冰姬的真面目和那颗宝石的藏身处 ,5
3 5知道剧情会反转 中间许多过场觉得有点看不下去 但最终结局还是出乎意料了 所以还不错 节奏没有剧集紧凑 看到三浦春马心里还有点难受 多好的一个演员 有颜有演技 还有竹内结子 很美的姐姐 ,3
编剧你累不累哦 八百个翻转 边看边想  等着被我达子收拾吧 PS 马必怀还是帅 结尾masami和竹内节子竟然卖起姬情 啧啧啧 真香,4
很难想象这部电影有两位演员已经永远离开了我们 这个系列已经模式化了 再多反转也很难有惊喜 ,3
斯人已逝,5
长泽雅美 竹内结子都是我喜欢的日本演员 本来是冲着她俩才看的 结果没想到这部剧这么欢快  这么好玩儿 关键是反转得也特别精彩 让我意想不到 ,5
怀念竹内结子和三浦春马,3
这是长泽雅美最丑形象吧 唐探的编剧是这套剧的粉丝吧 最后的彩蛋太逗了 ,3
节奏不错 麻酱一如既往的可爱啊 ,4
前面铺太长 不知道还以为把喜剧片拍出了反高潮的感觉  有麻酱的脸也很难坚持  两星半吧,3
比tvsp质量还是要高一点的,4
长泽雅美变装秀和古沢良太的反转秀 每个单独小故事看个人喜好 这次电影版感觉没有SP那个来的精彩,3
被剧透后才看的 每分钟都要跑神 完全无法集中注意力连贯看下去 侧面反映出剧情设定很好 但节奏不怎么样,3
竹内结子和三浦春马笑的多甜呀 ,5
想到了最后有个反转 但是没想到居然藏了那么久 厉害了 犯罪爱情喜剧 某导你看看人家写得还是挺好的 类型冲突不是做不好片子的理由啊 春马怎么有点像张瀚啊 还有最后彩蛋也太好笑了,4
依然享受被耍 卡司上全体出彩 爱情骗子三浦春马 冰雪可爱竹节内子,4
7分 其实我没看过这部日剧 不过电影版本独立观看问题也不是很大 基本就是个骗中骗中骗中骗的故事  你不知道我知道你知道  前半段的欺骗有些冗长 设计上也太乱了 怎么可能一个富二代会沦落到街头 还要靠出卖消息才能骗钱的程度  这实在有些扯淡了   最后的额彩蛋挺有意思的   ,4
反正最后从头捋一遍都是一开始就是骗局 但是成本实在过高了 所谓高智商完全是靠钱砸出来的 这就有点让人望而生畏了 不是说我要模仿什么的 ,3
67 100 最难寻香港大佬其实在拐角扫垃圾 最难骗三人走遍天下仍旧搜刮漏网之大鱼 换装变脸是天赋 收放自如是本职 没有金钱能取代享乐 没有欺骗能瓦解爱情 最长的罗曼史不过五个月前后 最大的谎言不止你骗我我骗你 这场权势爱情的博弈 还是被最套路的方式给承包了下来 ,3
love is a war  最后5分钟拔高1星 最后香港区旗和国旗在一块儿的镜头让人卵卵的,4
这边建议跟唐人街探案来一个梦幻联动 欢乐双倍,4
场面太大赚不到钱的,3
长泽雅美和三浦春马真是有CP感极了,4
这个看到后面是我最担心没反转了 果然一牵扯爱情就没办法啊 可是长泽雅美和春马真的好搭啊 真想他们上了飞机远走高飞 春马太帅了来骗我吧 令反转看的真的太过瘾了,5
欲取财 先攻心 简单分 剧 析 透 一下骗局 1 长泽雅美 三浦春马骗 冰姬 紫钻 2 三浦春马 江口洋介骗长泽雅美紫钻 3 长泽雅美  冰姬 竹内结子骗三浦春马 江口洋介三十亿 认真算起来 第一个骗局 冰姬 并没有直接将紫钻 假 交到两人手上 是趁她熟睡之际偷走的 犯规 江口洋介老成这样不忍直视 三浦春马倒是出落得翩翩临风 长泽雅美和竹内结子愈发美艳 真的 冰姬 和紫钻屌爆了 以及 恋爱永远是骗人或骗己的游戏  ,4
哈哈哈哈哈哈哈,4
就算是结婚欺诈 但也想和春马有一段哈哈哈哈哈哈 太可爱了太可爱了 ,4
去年那部竟然没看有点可惜,5
香港取景大大增加了我的期待值 但我竟然真的被片名和前面一个小时给骗了 以为是真正的 爱情篇  来我大香港竟然只为了恋爱 还好似爱情非爱情 后面大反转 出乎我意料 三浦在这里面魅力值直逼东出啊 严重威胁东出男主地位 ,4
浮夸的masami也很美呀 剧情猜到了就是反转加反转加反转 ,3
再也无法直视东出昌大这个渣男  这不是我的小栗旬  以及Pretender是真的太他妈好听  ,4
三浦春马没有中年发福 越来越有魅力了  ,4
仍然年轻 正义而欢乐的骗骗骗子,4
剧情架构比较老套路 不过最后的反转蛮精彩的 女主就是那种虽然不漂亮但特别讨喜的类型 周末开心下真的不错 哈哈哈哈哈 ,4
反转反转再反转,4
 2019 12 12 ,4
三浦春马好帅,4
三星半 日剧 设定水准 娱乐喜剧笑点还不错 某香港明星打酱油了发现没有 彩蛋又承担一笑点 ,3
最好看的还是群戏 达子团伙太可爱 竹内结子深津绘里我真的傻傻分不清了 ,3
也许豆瓣高分看的是情怀吧 对于我这种没看过原剧版的来说 感觉太一般了 电视剧的拖沓和浮夸的演技 虽然 行骗天下 给人很厉害的感觉 但前面一直没让人觉得主角的手段有多高明或专业 只有后面的反转骗中骗有点意料之外 ,3
前半部分感觉骗术非常拙劣 结尾的反转才让前期的剧情变得稍微合理 长泽雅美有点老了 本片中的着装就是一副大妈样 神仙颜值也有点招架不住啊 ,3
额 就是一般般了 没什么想说的,3
如果TV版这些永远都是無し的人物是致敬 鲁邦三世 本身的话 那么关于偷心这个概念的 浪漫篇 就是JP系列的 卡里奥斯特罗古城 了 ,3
结局简直太过瘾了 达子赛高   小少爷的告白是真心的吧 毕竟所有的玩笑中都带着三分真情呀 ,5
30代的cp我吃了 最后彩蛋还是喷了 长泽雅美真敢演 还有阿酱算是永远的C位了 看彩蛋里的群舞时目光基本上都集中在她身上 bksn,3
心态崩了 2位好演员一路走好,5
老实说非常失望 整个故事还是陷于电视剧版的框架之中 因此难以支撑起两个小时的电影 这样导致直接后果是电影节奏糟糕 看到一半昏昏欲睡 更糟糕的是直到结尾十分钟前所有情节套路都被我猜到 甚至包括某某人是奸细也没逃脱我的眼睛 而不得不说这集的客场嘉宾三浦春马 实在不适合这个人设角色 压根撑不起这个人物 而且他无论和长泽雅美还是竹内结子演起爱情戏太没有说服力了 更加削弱了这个人物 可谓影片中最大的失败 另外 部分镜头中 长泽雅美真的已经大妈相毕露 所幸影片最后十分钟的反转相当强劲 总算还能自圆其说 古泽良太这个还是太厉害 总算看得还算欢乐 ,4
多一星给东出昌大的表白 希望一直拍下去 ,5
结子姐姐美炸了 麻酱美炸了 马必怀可以改名了 CWM4的安利吃下了 ,5
拿枪对峙那段真是深得港片精髓,3
结子姐姐太美了 男人算什么我要结子当老婆 ,3
看这个系列永远只嫌自己智商不够 还是太精彩啦 就算一直在想哪里真哪里假也还是会想错 没关系就专心享受被骗就好啦  不想被骗的话只能记住每分钟的内容 没有一分浪费 所以发现没头没尾的内容尽管怀疑就是了  另外片中粤语量算很大了2333 全明星阵容不光在新角色 还有剧版的很多角色都出来打酱油了 看到快完了想起怎么没看到小栗旬 原来在很后面 看到演员表的时候发现怎么没印象有看到生濑胜久 别慌 片尾结束还有彩蛋   所以看完了电影是不是应该重新回顾一遍SP运势篇 ,4
麻酱每一道皱纹都可爱哦 ,3
两位走好,5
三浦春馬 愿你不再有痛苦 ,3
已经快摸清楚套路了,3
2019 6 22 大光明 恋爱篇果然好甜 竹内结子姐姐谁能不爱呢 小栗旬最佳客串 电影院里看太欢乐了 ,5
喜欢 值得票价 ,5
长泽愈发放飞自我了 RIP 竹内结子 三浦春马 ,4
翻转再翻转真是好爽 心灵伴侣的达子和赤星好配 好可爱 ,4
比运势篇好看 加了主角的感情线有看点了 栗子客串真没偶像包袱 开头和与麻酱两人行走时的三浦春马看哭了 ,4
真好玩,5
看完好开心啊  行骗天下是越看越有意思  和剧的联动也都好妙  哈哈哈 求求了 继续拍下去吧 继续和黑帮老大过招直到让他爱上达子酱吧 ,5
反转反转再反转 看的好累 haruma演的太好了  最后的小栗旬的粤语刚开始还没有听出来  ,3
环中环的骗局 真是没想到啊 演技真噶高 笑死,5
三星半 一贯的铺垫部分比较闷 最后的反转特别爽  长泽的大妈梗过不去了吗23333,3
三浦春马还是那么帅  但是达子和小少爷才是官配 表白的那段 就算是配合演出的假话 也想立马say yes 这对cp我磕了 彩蛋出现的小栗旬 明明可以靠帅气的人 非要扮丑邋遢 不过什么样子的你都喜欢呢 ,4
卡司强大到晃瞎眼 惊喜的栗子 小栗旬fr    反转反转再加上最后的反转实在太棒了 难得的表白 伪CP党一本满足 就这样继续演下去吧 p s 有彩蛋   ,5
一如既往的优秀,5
香港的风情融入故事加分 长泽雅美漂亮,4
剧情还可以的 环环相扣 大妈演技还是好,3
是个系列剧 色彩绚烂的偶像出演加不断出人意料的剧情反转 欺诈师的喜剧 ,4
这部剧虽然好多骗局在学飞天大盗 长泽的装束扮相也实在各种不好看 但整体质量还是都很不错 演技基本都在线 骗局设置也比较精心 ,4
知道被骗 愿意被骗 JP的魅力 雅美酱有了鱼尾纹但却让人更加喜欢 崩坏的达子无误 哈哈哈哈春马和东大都想拥有可以吗 ,4
去香港的飞机上看的 麻麻 我还是喜欢着麻酱 ,4
恋爱与电影一样 都是 骗术   欺骗的艺术 3 5,3
假,3
